farm_id,receptor_id,season,direction_deg,concentration,flux,rotor_height_fraction,evidence_level,conservation_weight,n_observations,source
125,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
125,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
125,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
125,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
125,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
126,era5_Vietnam,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
126,era5_Vietnam,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
126,era5_Vietnam,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
126,era5_Vietnam,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
126,era5_Vietnam,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
126,era5_Vietnam,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
126,era5_Vietnam,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
126,era5_Vietnam,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
126,era5_Vietnam,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
126,era5_Vietnam,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
130,era5_Vietnam,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
130,era5_Vietnam,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
130,era5_Vietnam,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
130,era5_Vietnam,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
130,era5_Vietnam,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
130,era5_Vietnam,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
130,era5_Vietnam,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
130,era5_Vietnam,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
130,era5_Vietnam,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
130,era5_Vietnam,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
131,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
131,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
131,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
131,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
131,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
131,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
131,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
131,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
131,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
131,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
132,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
132,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
132,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
132,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
132,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
132,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
132,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
132,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
132,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
132,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
133,era5_Vietnam,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
133,era5_Vietnam,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
133,era5_Vietnam,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
133,era5_Vietnam,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
133,era5_Vietnam,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
133,era5_Vietnam,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
133,era5_Vietnam,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
133,era5_Vietnam,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
133,era5_Vietnam,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
133,era5_Vietnam,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
135,era5_Japan,spring,15.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Japan
135,era5_Japan,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Japan
135,era5_Japan,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Japan
135,era5_Japan,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Japan
135,era5_Japan,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Japan
135,era5_Japan,autumn,195.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Japan
135,era5_Japan,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Japan
135,era5_Japan,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Japan
135,era5_Japan,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Japan
135,era5_Japan,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Japan
138,era5_United States of America,spring,15.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_United States of America
138,era5_United States of America,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_United States of America
138,era5_United States of America,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_United States of America
138,era5_United States of America,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_United States of America
138,era5_United States of America,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_United States of America
138,era5_United States of America,autumn,195.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_United States of America
138,era5_United States of America,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_United States of America
138,era5_United States of America,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_United States of America
138,era5_United States of America,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_United States of America
138,era5_United States of America,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_United States of America
139,era5_South Korea,spring,15.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_South Korea
139,era5_South Korea,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_South Korea
139,era5_South Korea,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_South Korea
139,era5_South Korea,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_South Korea
139,era5_South Korea,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_South Korea
139,era5_South Korea,autumn,195.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_South Korea
139,era5_South Korea,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_South Korea
139,era5_South Korea,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_South Korea
139,era5_South Korea,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_South Korea
139,era5_South Korea,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_South Korea
141,era5_Vietnam,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
141,era5_Vietnam,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
141,era5_Vietnam,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
141,era5_Vietnam,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
141,era5_Vietnam,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
141,era5_Vietnam,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
141,era5_Vietnam,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
141,era5_Vietnam,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
141,era5_Vietnam,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
141,era5_Vietnam,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
143,era5_Vietnam,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
143,era5_Vietnam,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
143,era5_Vietnam,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
143,era5_Vietnam,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
143,era5_Vietnam,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
143,era5_Vietnam,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
143,era5_Vietnam,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
143,era5_Vietnam,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
143,era5_Vietnam,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
143,era5_Vietnam,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
145,era5_Japan,spring,15.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Japan
145,era5_Japan,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Japan
145,era5_Japan,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Japan
145,era5_Japan,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Japan
145,era5_Japan,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Japan
145,era5_Japan,autumn,195.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Japan
145,era5_Japan,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Japan
145,era5_Japan,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Japan
145,era5_Japan,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Japan
145,era5_Japan,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Japan
146,era5_United States of America,spring,15.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_United States of America
146,era5_United States of America,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_United States of America
146,era5_United States of America,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_United States of America
146,era5_United States of America,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_United States of America
146,era5_United States of America,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_United States of America
146,era5_United States of America,autumn,195.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_United States of America
146,era5_United States of America,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_United States of America
146,era5_United States of America,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_United States of America
146,era5_United States of America,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_United States of America
146,era5_United States of America,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_United States of America
147,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
147,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
147,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
147,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
147,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
147,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
147,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
147,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
147,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
147,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
151,era5_South Korea,spring,15.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_South Korea
151,era5_South Korea,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_South Korea
151,era5_South Korea,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_South Korea
151,era5_South Korea,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_South Korea
151,era5_South Korea,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_South Korea
151,era5_South Korea,autumn,195.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_South Korea
151,era5_South Korea,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_South Korea
151,era5_South Korea,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_South Korea
151,era5_South Korea,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_South Korea
151,era5_South Korea,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_South Korea
156,era5_United States of America,spring,15.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_United States of America
156,era5_United States of America,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_United States of America
156,era5_United States of America,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_United States of America
156,era5_United States of America,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_United States of America
156,era5_United States of America,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_United States of America
156,era5_United States of America,autumn,195.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_United States of America
156,era5_United States of America,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_United States of America
156,era5_United States of America,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_United States of America
156,era5_United States of America,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_United States of America
156,era5_United States of America,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_United States of America
159,era5_Vietnam,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
159,era5_Vietnam,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
159,era5_Vietnam,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
159,era5_Vietnam,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
159,era5_Vietnam,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
159,era5_Vietnam,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
159,era5_Vietnam,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
159,era5_Vietnam,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
159,era5_Vietnam,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
159,era5_Vietnam,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
160,era5_United States of America,spring,15.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_United States of America
160,era5_United States of America,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_United States of America
160,era5_United States of America,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_United States of America
160,era5_United States of America,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_United States of America
160,era5_United States of America,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_United States of America
160,era5_United States of America,autumn,195.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_United States of America
160,era5_United States of America,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_United States of America
160,era5_United States of America,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_United States of America
160,era5_United States of America,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_United States of America
160,era5_United States of America,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_United States of America
165,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
165,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
165,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
165,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
165,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
165,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
165,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
165,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
165,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
165,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
166,era5_Japan,spring,15.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Japan
166,era5_Japan,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Japan
166,era5_Japan,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Japan
166,era5_Japan,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Japan
166,era5_Japan,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Japan
166,era5_Japan,autumn,195.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Japan
166,era5_Japan,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Japan
166,era5_Japan,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Japan
166,era5_Japan,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Japan
166,era5_Japan,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Japan
168,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
168,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
168,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
168,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
168,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
168,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
168,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
168,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
168,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
168,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
169,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
169,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
169,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
169,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
169,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
169,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
169,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
169,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
169,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
169,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
