species,order,iucn,migratory,weight
Silvicultrix jelskii,Passeriformes,LC,False,0.5
Ochthoeca cinnamomeiventris,Passeriformes,LC,False,0.5
Ochthoeca nigrita,Passeriformes,LC,False,0.5
Ochthoeca thoracica,Passeriformes,LC,False,0.5
Ochthoeca rufipectoralis,Passeriformes,LC,False,0.5
Ochthoeca fumicolor,Passeriformes,LC,False,0.5
Ochthoeca superciliosa,Passeriformes,LC,False,0.5
Ochthoeca oenanthoides,Passeriformes,LC,False,0.5
Ochthoeca leucophrys,Passeriformes,LC,False,0.5
Ochthoeca piurae,Passeriformes,LC,False,0.5
Colorhamphus parvirostris,Passeriformes,LC,False,0.5
Colonia colonus,Passeriformes,LC,False,0.5
Muscigralla brevicauda,Passeriformes,LC,False,0.5
Machetornis rixosa,Passeriformes,LC,False,0.5
Legatus leucophaius,Passeriformes,LC,False,0.5
Phelpsia inornata,Passeriformes,LC,False,0.5
Myiozetetes cayanensis,Passeriformes,LC,False,0.5
Myiozetetes similis,Passeriformes,LC,False,0.5
Myiozetetes granadensis,Passeriformes,LC,False,0.5
Myiozetetes luteiventris,Passeriformes,LC,False,0.5
Pitangus sulphuratus,Passeriformes,LC,False,0.5
Philohydor lictor,Passeriformes,LC,False,0.5
Conopias albovittatus,Passeriformes,LC,False,0.5
Conopias parvus,Passeriformes,LC,False,0.5
Conopias trivirgatus,Passeriformes,LC,False,0.5
Conopias cinchoneti,Passeriformes,LC,False,0.5
Myiodynastes hemichrysus,Passeriformes,LC,False,0.5
Myiodynastes chrysocephalus,Passeriformes,LC,False,0.5
Myiodynastes bairdii,Passeriformes,LC,False,0.5
Myiodynastes luteiventris,Passeriformes,LC,True,2.0
Myiodynastes maculatus,Passeriformes,LC,True,2.0
Myiodynastes solitarius,Passeriformes,LC,True,2.0
Megarynchus pitangua,Passeriformes,LC,True,2.0
Tyrannopsis sulphurea,Passeriformes,LC,False,0.5
Empidonomus varius,Passeriformes,LC,False,0.5
Griseotyrannus aurantioatrocristatus,Passeriformes,LC,True,2.0
Tyrannus niveigularis,Passeriformes,LC,True,2.0
Tyrannus albogularis,Passeriformes,LC,True,2.0
Tyrannus melancholicus,Passeriformes,LC,True,2.0
Tyrannus couchii,Passeriformes,LC,False,0.5
Tyrannus vociferans,Passeriformes,LC,False,0.5
Tyrannus crassirostris,Passeriformes,LC,False,0.5
Tyrannus verticalis,Passeriformes,LC,True,2.0
Tyrannus forficatus,Passeriformes,LC,True,2.0
Tyrannus savana,Passeriformes,LC,True,2.0
Tyrannus tyrannus,Passeriformes,LC,True,2.0
Tyrannus dominicensis,Passeriformes,LC,False,0.5
Tyrannus cubensis,Passeriformes,EN,False,2.0
Tyrannus caudifasciatus,Passeriformes,LC,False,0.5
Rhytipterna simplex,Passeriformes,LC,False,0.5
Rhytipterna immunda,Passeriformes,LC,False,0.5
Rhytipterna holerythra,Passeriformes,LC,False,0.5
Sirystes sibilator,Passeriformes,LC,False,0.5
Sirystes albocinereus,Passeriformes,LC,False,0.5
Sirystes subcanescens,Passeriformes,LC,False,0.5
Sirystes albogriseus,Passeriformes,LC,False,0.5
Casiornis rufus,Passeriformes,LC,False,0.5
Casiornis fuscus,Passeriformes,LC,False,0.5
Myiarchus semirufus,Passeriformes,VU,False,1.5
Myiarchus yucatanensis,Passeriformes,LC,False,0.5
Myiarchus barbirostris,Passeriformes,LC,False,0.5
Myiarchus tuberculifer,Passeriformes,LC,False,0.5
Myiarchus swainsoni,Passeriformes,LC,True,2.0
Myiarchus venezuelensis,Passeriformes,LC,False,0.5
Myiarchus panamensis,Passeriformes,LC,False,0.5
Myiarchus ferox,Passeriformes,LC,False,0.5
Myiarchus apicalis,Passeriformes,LC,False,0.5
Myiarchus cephalotes,Passeriformes,LC,False,0.5
Myiarchus phaeocephalus,Passeriformes,LC,False,0.5
Myiarchus cinerascens,Passeriformes,LC,True,2.0
Myiarchus nuttingi,Passeriformes,LC,False,0.5
Myiarchus crinitus,Passeriformes,LC,True,2.0
Myiarchus tyrannulus,Passeriformes,LC,False,0.5
Myiarchus magnirostris,Passeriformes,LC,False,0.5
Myiarchus nugator,Passeriformes,LC,False,0.5
Myiarchus validus,Passeriformes,LC,False,0.5
Myiarchus sagrae,Passeriformes,LC,False,0.5
Myiarchus stolidus,Passeriformes,LC,False,0.5
Myiarchus antillarum,Passeriformes,LC,False,0.5
Myiarchus oberi,Passeriformes,LC,False,0.5
Ramphotrigon megacephalum,Passeriformes,LC,False,0.5
Deltarhynchus flammulatus,Passeriformes,LC,False,0.5
Ramphotrigon ruficauda,Passeriformes,LC,False,0.5
Ramphotrigon fuscicauda,Passeriformes,LC,False,0.5
Attila phoenicurus,Passeriformes,LC,True,2.0
Attila cinnamomeus,Passeriformes,LC,False,0.5
Attila torridus,Passeriformes,NT,False,1.0
Attila citriniventris,Passeriformes,LC,False,0.5
Attila bolivianus,Passeriformes,LC,False,0.5
Attila rufus,Passeriformes,LC,False,0.5
Attila spadiceus,Passeriformes,LC,False,0.5
Ampelioides tschudii,Passeriformes,LC,False,0.5
Pipreola chlorolepidota,Passeriformes,LC,False,0.5
Pipreola frontalis,Passeriformes,LC,False,0.5
Pipreola squamipectus,Passeriformes,LC,False,0.5
Pipreola formosa,Passeriformes,LC,False,0.5
Pipreola whitelyi,Passeriformes,LC,False,0.5
Pipreola lubomirskii,Passeriformes,LC,False,0.5
Pipreola jucunda,Passeriformes,LC,False,0.5
Pipreola pulchra,Passeriformes,LC,False,0.5
Pipreola aureopectus,Passeriformes,LC,False,0.5
Pipreola arcuata,Passeriformes,LC,False,0.5
Pipreola intermedia,Passeriformes,LC,False,0.5
Pipreola riefferii,Passeriformes,LC,False,0.5
Snowornis subalaris,Passeriformes,LC,False,0.5
Snowornis cryptolophus,Passeriformes,LC,False,0.5
Carpornis cucullata,Passeriformes,LC,False,0.5
Carpornis melanocephala,Passeriformes,NT,False,1.0
Rupicola peruvianus,Passeriformes,LC,False,0.5
Rupicola rupicola,Passeriformes,LC,False,0.5
Phoenicircus carnifex,Passeriformes,LC,False,0.5
Phoenicircus nigricollis,Passeriformes,LC,False,0.5
Zaratornis stresemanni,Passeriformes,NT,False,1.0
Phytotoma rara,Passeriformes,LC,False,0.5
Phytotoma raimondii,Passeriformes,VU,False,1.5
Phytotoma rutila,Passeriformes,LC,False,0.5
Phibalura flavirostris,Passeriformes,LC,False,0.5
Phibalura boliviana,Passeriformes,EN,False,2.0
Doliornis sclateri,Passeriformes,NT,False,1.0
Doliornis remseni,Passeriformes,NT,False,1.0
Ampelion rubrocristatus,Passeriformes,LC,False,0.5
Ampelion rufaxilla,Passeriformes,LC,False,0.5
Haematoderus militaris,Passeriformes,LC,False,0.5
Querula purpurata,Passeriformes,LC,False,0.5
Pyroderus scutatus,Passeriformes,LC,False,0.5
Cephalopterus glabricollis,Passeriformes,EN,False,2.0
Cephalopterus penduliger,Passeriformes,VU,False,1.5
Cephalopterus ornatus,Passeriformes,LC,False,0.5
Perissocephalus tricolor,Passeriformes,LC,False,0.5
Lipaugus unirufus,Passeriformes,LC,False,0.5
Lipaugus streptophorus,Passeriformes,LC,False,0.5
Lipaugus vociferans,Passeriformes,LC,False,0.5
Lipaugus lanioides,Passeriformes,LC,False,0.5
Lipaugus ater,Passeriformes,LC,False,0.5
Lipaugus conditus,Passeriformes,VU,False,1.5
Lipaugus weberi,Passeriformes,CR,False,2.5
Lipaugus fuscocinereus,Passeriformes,LC,False,0.5
Lipaugus uropygialis,Passeriformes,VU,False,1.5
Procnias albus,Passeriformes,LC,False,0.5
Procnias tricarunculatus,Passeriformes,VU,True,6.0
Procnias nudicollis,Passeriformes,NT,False,1.0
Procnias averano,Passeriformes,LC,False,0.5
Cotinga maynana,Passeriformes,LC,False,0.5
Cotinga cayana,Passeriformes,LC,False,0.5
Cotinga amabilis,Passeriformes,LC,False,0.5
Cotinga nattererii,Passeriformes,LC,False,0.5
Cotinga ridgwayi,Passeriformes,VU,False,1.5
Cotinga maculata,Passeriformes,CR,False,2.5
Cotinga cotinga,Passeriformes,LC,False,0.5
Porphyrolaema porphyrolaema,Passeriformes,LC,False,0.5
Conioptilon mcilhennyi,Passeriformes,LC,False,0.5
Gymnoderus foetidus,Passeriformes,LC,False,0.5
Xipholena punicea,Passeriformes,LC,False,0.5
Xipholena lamellipennis,Passeriformes,NT,False,1.0
Xipholena atropurpurea,Passeriformes,VU,False,1.5
Carpodectes hopkei,Passeriformes,LC,False,0.5
Carpodectes antoniae,Passeriformes,NT,False,1.0
Carpodectes nitidus,Passeriformes,LC,False,0.5
Tyranneutes stolzmanni,Passeriformes,LC,False,0.5
Tyranneutes virescens,Passeriformes,LC,False,0.5
Neopelma chrysocephalum,Passeriformes,LC,False,0.5
Neopelma sulphureiventer,Passeriformes,LC,False,0.5
Neopelma pallescens,Passeriformes,LC,False,0.5
Neopelma aurifrons,Passeriformes,NT,False,1.0
Neopelma chrysolophum,Passeriformes,LC,False,0.5
Chloropipo flavicapilla,Passeriformes,VU,False,1.5
Chloropipo unicolor,Passeriformes,LC,False,0.5
Chiroxiphia boliviana,Passeriformes,LC,False,0.5
Chiroxiphia pareola,Passeriformes,LC,False,0.5
Chiroxiphia linearis,Passeriformes,LC,False,0.5
Chiroxiphia lanceolata,Passeriformes,LC,False,0.5
Chiroxiphia caudata,Passeriformes,LC,False,0.5
Antilophia bokermanni,Passeriformes,CR,False,2.5
Antilophia galeata,Passeriformes,LC,False,0.5
Ilicura militaris,Passeriformes,LC,False,0.5
Masius chrysopterus,Passeriformes,LC,False,0.5
Corapipo gutturalis,Passeriformes,LC,False,0.5
Corapipo altera,Passeriformes,,False,0.25
Corapipo leucorrhoa,Passeriformes,LC,False,0.5
Xenopipo uniformis,Passeriformes,LC,False,0.5
Xenopipo atronitens,Passeriformes,LC,False,0.5
Cryptopipo litae,Passeriformes,LC,False,0.5
Cryptopipo holochlora,Passeriformes,LC,False,0.5
Lepidothrix velutina,Passeriformes,,False,0.25
Lepidothrix coronata,Passeriformes,LC,False,0.5
Lepidothrix nattereri,Passeriformes,LC,False,0.5
Lepidothrix vilasboasi,Passeriformes,LC,False,0.5
Lepidothrix iris,Passeriformes,VU,False,1.5
Lepidothrix suavissima,Passeriformes,LC,False,0.5
Lepidothrix serena,Passeriformes,LC,False,0.5
Lepidothrix isidorei,Passeriformes,LC,False,0.5
Lepidothrix coeruleocapilla,Passeriformes,LC,False,0.5
Heterocercus aurantiivertex,Passeriformes,LC,False,0.5
Heterocercus flavivertex,Passeriformes,LC,False,0.5
Heterocercus linteatus,Passeriformes,LC,False,0.5
Manacus manacus,Passeriformes,LC,False,0.5
Manacus candei,Passeriformes,LC,False,0.5
Manacus vitellinus,Passeriformes,LC,False,0.5
Manacus aurantiacus,Passeriformes,LC,False,0.5
Pipra aureola,Passeriformes,LC,False,0.5
Pipra filicauda,Passeriformes,LC,False,0.5
Pipra fasciicauda,Passeriformes,LC,False,0.5
Machaeropterus deliciosus,Passeriformes,LC,False,0.5
Machaeropterus regulus,Passeriformes,LC,False,0.5
Machaeropterus striolatus,Passeriformes,LC,False,0.5
Machaeropterus eckelberryi,Passeriformes,LC,False,0.5
Machaeropterus pyrocephalus,Passeriformes,LC,False,0.5
Pseudopipra pipra,Passeriformes,LC,False,0.5
Ceratopipra cornuta,Passeriformes,LC,False,0.5
Ceratopipra mentalis,Passeriformes,LC,False,0.5
Ceratopipra chloromeros,Passeriformes,LC,False,0.5
Ceratopipra erythrocephala,Passeriformes,LC,False,0.5
Ceratopipra rubrocapilla,Passeriformes,LC,False,0.5
Tityra inquisitor,Passeriformes,LC,False,0.5
Tityra cayana,Passeriformes,LC,False,0.5
Tityra braziliensis,Passeriformes,LC,False,0.5
Tityra semifasciata,Passeriformes,LC,False,0.5
Tityra leucura,Passeriformes,DD,False,0.25
Schiffornis major,Passeriformes,LC,False,0.5
Schiffornis olivacea,Passeriformes,LC,False,0.5
Schiffornis veraepacis,Passeriformes,LC,False,0.5
Schiffornis aenea,Passeriformes,LC,False,0.5
Schiffornis stenorhyncha,Passeriformes,LC,False,0.5
Schiffornis turdina,Passeriformes,LC,False,0.5
Schiffornis virescens,Passeriformes,LC,False,0.5
Laniocera rufescens,Passeriformes,LC,False,0.5
Laniocera hypopyrra,Passeriformes,LC,False,0.5
Iodopleura pipra,Passeriformes,EN,False,2.0
Iodopleura fusca,Passeriformes,LC,False,0.5
Iodopleura isabellae,Passeriformes,LC,False,0.5
Laniisoma buckleyi,Passeriformes,LC,False,0.5
Laniisoma elegans,Passeriformes,NT,False,1.0
Xenopsaris albinucha,Passeriformes,LC,True,2.0
Pachyramphus viridis,Passeriformes,LC,False,0.5
Pachyramphus griseigularis,Passeriformes,LC,False,0.5
Pachyramphus xanthogenys,Passeriformes,LC,False,0.5
Pachyramphus versicolor,Passeriformes,LC,False,0.5
Pachyramphus spodiurus,Passeriformes,VU,False,1.5
Pachyramphus rufus,Passeriformes,LC,False,0.5
Pachyramphus castaneus,Passeriformes,LC,False,0.5
Pachyramphus cinnamomeus,Passeriformes,LC,False,0.5
Pachyramphus salvini,Passeriformes,,False,0.25
Pachyramphus polychopterus,Passeriformes,LC,False,0.5
Pachyramphus marginatus,Passeriformes,LC,False,0.5
Pachyramphus albogriseus,Passeriformes,LC,False,0.5
Pachyramphus major,Passeriformes,LC,False,0.5
Pachyramphus uropygialis,Passeriformes,LC,False,0.5
Pachyramphus surinamus,Passeriformes,LC,False,0.5
Pachyramphus homochrous,Passeriformes,LC,False,0.5
Pachyramphus minor,Passeriformes,LC,False,0.5
Pachyramphus validus,Passeriformes,LC,False,0.5
Pachyramphus aglaiae,Passeriformes,LC,False,0.5
Pachyramphus niger,Passeriformes,LC,False,0.5
Oxyruncus cristatus,Passeriformes,LC,False,0.5
Onychorhynchus swainsoni,Passeriformes,VU,False,1.5
Onychorhynchus coronatus,Passeriformes,LC,False,0.5
Onychorhynchus mexicanus,Passeriformes,LC,False,0.5
Onychorhynchus occidentalis,Passeriformes,NT,False,1.0
Myiobius villosus,Passeriformes,LC,False,0.5
Myiobius sulphureipygius,Passeriformes,LC,False,0.5
Myiobius barbatus,Passeriformes,LC,False,0.5
Myiobius atricaudus,Passeriformes,LC,False,0.5
Terenotriccus erythrurus,Passeriformes,LC,False,0.5
Menura alberti,Passeriformes,LC,False,0.5
Menura novaehollandiae,Passeriformes,LC,False,0.5
Atrichornis rufescens,Passeriformes,EN,False,2.0
Atrichornis clamosus,Passeriformes,EN,False,2.0
Ailuroedus stonii,Passeriformes,,False,0.25
Ailuroedus buccoides,Passeriformes,LC,False,0.5
Ailuroedus geislerorum,Passeriformes,,False,0.25
Ailuroedus crassirostris,Passeriformes,LC,False,0.5
Ailuroedus maculosus,Passeriformes,,False,0.25
Ailuroedus astigmaticus,Passeriformes,,False,0.25
Ailuroedus melanocephalus,Passeriformes,,False,0.25
Ailuroedus jobiensis,Passeriformes,,False,0.25
Ailuroedus arfakianus,Passeriformes,,False,0.25
Ailuroedus melanotis,Passeriformes,LC,False,0.5
Scenopoeetes dentirostris,Passeriformes,NT,False,1.0
Archboldia papuensis,Passeriformes,LC,False,0.5
Amblyornis inornata,Passeriformes,LC,False,0.5
Amblyornis macgregoriae,Passeriformes,LC,False,0.5
Amblyornis germanus,Passeriformes,,False,0.25
Amblyornis subalaris,Passeriformes,LC,False,0.5
Amblyornis flavifrons,Passeriformes,LC,False,0.5
Prionodura newtoniana,Passeriformes,NT,False,1.0
Sericulus aureus,Passeriformes,LC,False,0.5
Sericulus ardens,Passeriformes,LC,False,0.5
Sericulus bakeri,Passeriformes,NT,False,1.0
Sericulus chrysocephalus,Passeriformes,LC,False,0.5
Ptilonorhynchus violaceus,Passeriformes,LC,False,0.5
Chlamydera guttata,Passeriformes,LC,False,0.5
Chlamydera nuchalis,Passeriformes,LC,False,0.5
Chlamydera maculata,Passeriformes,LC,False,0.5
Chlamydera lauterbachi,Passeriformes,LC,False,0.5
Chlamydera cerviniventris,Passeriformes,LC,False,0.5
Cormobates leucophaea,Passeriformes,LC,False,0.5
Cormobates placens,Passeriformes,LC,False,0.5
Climacteris erythrops,Passeriformes,LC,False,0.5
Climacteris affinis,Passeriformes,LC,False,0.5
Climacteris rufus,Passeriformes,LC,False,0.5
Climacteris picumnus,Passeriformes,LC,False,0.5
Climacteris melanurus,Passeriformes,LC,False,0.5
Sipodotus wallacii,Passeriformes,LC,False,0.5
Chenorhamphus grayi,Passeriformes,LC,False,0.5
Chenorhamphus campbelli,Passeriformes,,False,0.25
Malurus cyanocephalus,Passeriformes,LC,False,0.5
Malurus amabilis,Passeriformes,LC,False,0.5
Malurus assimilis,Passeriformes,LC,False,0.5
Malurus lamberti,Passeriformes,LC,False,0.5
Malurus pulcherrimus,Passeriformes,LC,False,0.5
Malurus elegans,Passeriformes,LC,False,0.5
Malurus cyaneus,Passeriformes,LC,False,0.5
Malurus splendens,Passeriformes,LC,False,0.5
Malurus coronatus,Passeriformes,LC,False,0.5
Malurus alboscapulatus,Passeriformes,LC,False,0.5
Malurus melanocephalus,Passeriformes,LC,False,0.5
Malurus leucopterus,Passeriformes,LC,False,0.5
Clytomyias insignis,Passeriformes,LC,False,0.5
Stipiturus malachurus,Passeriformes,LC,False,0.5
Stipiturus mallee,Passeriformes,EN,False,2.0
Stipiturus ruficeps,Passeriformes,LC,False,0.5
Amytornis barbatus,Passeriformes,LC,False,0.5
Amytornis housei,Passeriformes,LC,False,0.5
Amytornis woodwardi,Passeriformes,EN,False,2.0
Amytornis dorotheae,Passeriformes,VU,False,1.5
Amytornis merrotsyi,Passeriformes,NT,False,1.0
Amytornis whitei,Passeriformes,,False,0.25
Amytornis oweni,Passeriformes,,False,0.25
Amytornis rowleyi,Passeriformes,,False,0.25
Amytornis striatus,Passeriformes,LC,False,0.5
Amytornis goyderi,Passeriformes,LC,False,0.5
Amytornis textilis,Passeriformes,LC,False,0.5
Amytornis modestus,Passeriformes,LC,False,0.5
Amytornis purnelli,Passeriformes,LC,False,0.5
Amytornis ballarae,Passeriformes,VU,False,1.5
Myza celebensis,Passeriformes,LC,False,0.5
Myza sarasinorum,Passeriformes,LC,False,0.5
Acanthorhynchus tenuirostris,Passeriformes,LC,False,0.5
Acanthorhynchus superciliosus,Passeriformes,LC,False,0.5
Glycichaera fallax,Passeriformes,LC,False,0.5
Melionyx fuscus,Passeriformes,LC,False,0.5
Melionyx princeps,Passeriformes,VU,False,1.5
Melionyx nouhuysi,Passeriformes,LC,False,0.5
Ptiloprora plumbea,Passeriformes,LC,False,0.5
Ptiloprora meekiana,Passeriformes,LC,False,0.5
Ptiloprora erythropleura,Passeriformes,LC,False,0.5
Ptiloprora guisei,Passeriformes,LC,False,0.5
Ptiloprora mayri,Passeriformes,LC,False,0.5
Ptiloprora perstriata,Passeriformes,LC,False,0.5
Ashbyia lovensis,Passeriformes,LC,False,0.5
Epthianura tricolor,Passeriformes,LC,False,0.5
Epthianura aurifrons,Passeriformes,LC,False,0.5
Epthianura crocea,Passeriformes,LC,False,0.5
Epthianura albifrons,Passeriformes,LC,False,0.5
Stresemannia bougainvillei,Passeriformes,LC,False,0.5
Conopophila albogularis,Passeriformes,LC,False,0.5
Conopophila rufogularis,Passeriformes,LC,False,0.5
Conopophila whitei,Passeriformes,LC,False,0.5
Ramsayornis fasciatus,Passeriformes,LC,False,0.5
Ramsayornis modestus,Passeriformes,LC,False,0.5
Melilestes megarhynchus,Passeriformes,LC,False,0.5
Timeliopsis fulvigula,Passeriformes,LC,False,0.5
Timeliopsis griseigula,Passeriformes,LC,False,0.5
Melipotes gymnops,Passeriformes,LC,False,0.5
Melipotes fumigatus,Passeriformes,LC,False,0.5
Melipotes carolae,Passeriformes,LC,False,0.5
Melipotes ater,Passeriformes,LC,False,0.5
Macgregoria pulchra,Passeriformes,VU,False,1.5
Gliciphila undulata,Passeriformes,LC,False,0.5
Gliciphila notabilis,Passeriformes,LC,False,0.5
Gliciphila melanops,Passeriformes,LC,False,0.5
Pycnopygius ixoides,Passeriformes,LC,False,0.5
Pycnopygius cinereus,Passeriformes,LC,False,0.5
Pycnopygius stictocephalus,Passeriformes,LC,False,0.5
Certhionyx variegatus,Passeriformes,LC,False,0.5
Prosthemadera novaeseelandiae,Passeriformes,LC,False,0.5
Anthornis melanura,Passeriformes,LC,False,0.5
Anthornis melanocephala,Passeriformes,EX,False,0.25
Lichmera lombokia,Passeriformes,LC,False,0.5
Sugomel nigrum,Passeriformes,LC,True,2.0
Melitograis gilolensis,Passeriformes,LC,False,0.5
Vosea whitemanensis,Passeriformes,NT,False,1.0
Myzomela blasii,Passeriformes,LC,False,0.5
Myzomela albigula,Passeriformes,DD,False,0.25
Myzomela cineracea,Passeriformes,LC,False,0.5
Myzomela eques,Passeriformes,LC,False,0.5
Myzomela simplex,Passeriformes,LC,False,0.5
Myzomela rubrotincta,Passeriformes,LC,False,0.5
Myzomela rubrobrunnea,Passeriformes,LC,False,0.5
Myzomela obscura,Passeriformes,LC,False,0.5
Myzomela cruentata,Passeriformes,LC,False,0.5
Myzomela erythrina,Passeriformes,LC,False,0.5
Myzomela nigrita,Passeriformes,LC,False,0.5
Myzomela pulchella,Passeriformes,LC,False,0.5
Myzomela kuehni,Passeriformes,LC,False,0.5
Myzomela prawiradilagae,Passeriformes,VU,False,1.5
Myzomela erythrocephala,Passeriformes,LC,False,0.5
Myzomela dammermani,Passeriformes,LC,False,0.5
Myzomela irianawidodoae,Passeriformes,,False,0.25
Myzomela adolphinae,Passeriformes,LC,False,0.5
Myzomela boiei,Passeriformes,LC,False,0.5
Myzomela wahe,Passeriformes,,False,0.25
Myzomela chloroptera,Passeriformes,LC,False,0.5
Myzomela batjanensis,Passeriformes,VU,False,1.5
Myzomela wakoloensis,Passeriformes,LC,False,0.5
Myzomela sanguinolenta,Passeriformes,LC,False,0.5
Myzomela caledonica,Passeriformes,LC,False,0.5
Myzomela cardinalis,Passeriformes,LC,False,0.5
Myzomela nigriventris,Passeriformes,,False,0.25
Myzomela chermesina,Passeriformes,VU,False,1.5
