ID,Country,Latitude,Longitude,Hub.height,turbine.rotorDiameter,turbine.capacity,Number.of.turbines,Total.power,Status
30023,France,46.394,-0.583,85.0,112.0,3450.0,5.0,17250.0,Production
27357,France,46.893,-1.832,70.2,92.5,2050.0,6.0,12300.0,Production
1,France,46.958,-2.042,60.0,80.0,2400.0,5.0,12000.0,Production
2,France,46.947,-2.052,60.0,80.0,2500.0,2.0,5000.0,Production
5270,France,46.36,-0.884,80.0,92.5,2050.0,5.0,10250.0,Production
27158,France,46.838,-1.235,85.0,92.0,2350.0,5.0,11750.0,Production
10499,France,46.504,-1.151,55.0,52.0,850.0,13.0,11050.0,Production
17512,France,46.841,-1.699,85.0,71.0,2300.0,5.0,11500.0,Production
398,France,46.89,-1.773,60.7,80.0,2000.0,9.0,18000.0,Production
194,France,46.62,-1.781,44.0,58.0,850.0,5.0,4250.0,Production
233,France,46.39,-0.617,100.0,80.0,2000.0,5.0,10000.0,Production
431,France,46.424,-1.456,125.0,90.0,2500.0,5.0,12500.0,Production
21242,France,46.418,-1.434,80.0,90.0,2500.0,5.0,12500.0,Production
433,France,46.481,-0.969,60.0,52.9,800.0,10.0,8000.0,Production
430,France,46.602,-1.787,65.0,48.0,800.0,5.0,4000.0,Production
4072,France,46.495,-1.031,60.0,52.9,800.0,6.0,4800.0,Production
27428,France,46.445,-0.663,100.0,100.0,2000.0,8.0,16000.0,Production
432,France,46.46,-0.914,60.0,52.9,800.0,7.0,5600.0,Production
434,France,46.386,-0.547,80.0,90.0,2500.0,5.0,12500.0,Production
9654,France,47.006,-1.493,80.0,92.5,2050.0,3.0,6150.0,Production
9653,France,47.006,-1.493,80.0,92.5,2050.0,5.0,10250.0,Production
27723,France,46.446,-0.715,75.9,100.0,2000.0,3.0,6000.0,Production
20856,France,46.261,0.747,100.0,100.0,2000.0,5.0,10000.0,Production
26678,France,46.32,0.556,100.0,100.0,2000.0,5.0,10000.0,Production
23467,France,46.514,0.145,95.0,110.0,3000.0,3.0,9000.0,Production
24125,France,46.228,0.427,100.0,100.0,2000.0,8.0,16000.0,Production
25335,France,46.171,0.166,100.0,100.0,2000.0,4.0,8000.0,Production
30821,France,46.171,0.166,100.0,100.0,2000.0,2.0,4000.0,Production
30822,France,46.171,0.166,100.0,100.0,2000.0,3.0,6000.0,Production
460,France,46.684,0.141,80.0,80.0,1600.0,4.0,6400.0,Production
23729,France,46.684,0.141,80.0,90.0,2000.0,4.0,8000.0,Production
25058,France,46.322,0.45,120.0,115.7,3000.0,5.0,15000.0,Production
22756,France,46.347,0.434,105.0,90.0,2000.0,6.0,12000.0,Production
228,France,46.416,0.085,78.0,90.0,2000.0,3.0,6000.0,Production
3351,France,46.413,0.087,22.8,30.0,300.0,1.0,300.0,Production
21633,France,46.836,0.628,62.2,82.0,2050.0,5.0,10250.0,Production
23963,France,46.232,0.518,91.0,92.5,2050.0,5.0,10250.0,Production
81,France,46.712,0.773,100.0,100.0,2500.0,5.0,12500.0,Production
220,France,46.707,0.769,100.0,100.0,2500.0,5.0,12500.0,Production
23876,France,46.703,0.775,100.0,113.0,3000.0,8.0,24000.0,Production
20227,France,46.116,0.259,100.0,100.0,2000.0,6.0,12000.0,Production
21335,France,46.097,0.265,100.0,100.0,2000.0,6.0,12000.0,Production
22755,France,46.245,0.77,95.0,110.0,2000.0,5.0,10000.0,Production
26690,France,46.32,0.556,100.0,100.0,2000.0,5.0,10000.0,Production
18623,France,46.344,1.173,89.0,122.0,3000.0,6.0,18000.0,Production
30130,France,45.712,0.681,75.9,100.0,2000.0,3.0,6000.0,Production
21264,France,45.638,1.102,80.0,90.0,2000.0,1.0,2000.0,Production
20348,France,48.429,5.567,80.0,82.0,2050.0,4.0,8200.0,Production
22767,France,48.374,6.494,45.5,60.0,800.0,8.0,6400.0,Production
29635,France,48.187,6.059,88.8,117.0,2400.0,6.0,14400.0,Production
25039,France,48.143,6.095,75.9,100.0,2000.0,4.0,8000.0,Production
3994,France,48.426,5.582,62.2,82.0,2050.0,2.0,4100.0,Production
10918,France,48.426,5.582,62.2,82.0,2050.0,3.0,6150.0,Production
25030,France,47.884,3.844,100.0,100.0,2000.0,7.0,14000.0,Production
21513,France,47.653,3.949,62.2,82.0,2000.0,22.0,44000.0,Production
21504,France,47.655,3.453,80.0,100.0,2000.0,14.0,28000.0,Production
16256,France,48.211,3.446,80.0,92.5,2050.0,4.0,8200.0,Production
26685,France,47.71,3.848,95.0,110.0,2000.0,6.0,12000.0,Production
19770,France,47.68,3.52,80.0,92.5,2050.0,4.0,8200.0,Production
21615,France,47.68,3.52,80.0,92.5,2050.0,3.0,6150.0,Production
677,France,48.208,3.543,100.0,100.0,2000.0,5.0,10000.0,Production
24668,France,47.716,4.062,90.0,97.0,2000.0,10.0,20000.0,Production
20035,France,47.775,3.698,100.0,100.0,2000.0,16.0,32000.0,Production
18980,France,47.805,3.693,70.2,92.5,2050.0,6.0,12300.0,Production
22760,France,47.805,3.693,70.2,92.5,2050.0,6.0,12300.0,Production
21512,France,48.155,3.574,105.0,90.0,2000.0,5.0,10000.0,Production
22758,France,48.155,3.574,105.0,90.0,2000.0,4.0,8000.0,Production
16397,France,47.575,3.917,95.0,110.0,2200.0,7.0,15400.0,Production
26475,France,47.627,3.405,62.2,82.0,2000.0,3.0,6000.0,Production
30830,France,48.32,2.028,85.0,100.0,2200.0,4.0,8800.0,Production
10345,France,48.38,2.178,68.3,90.0,2500.0,6.0,15000.0,Production
30829,France,48.322,2.031,85.0,100.0,2200.0,5.0,11000.0,Production
16158,France,48.339,1.973,78.0,82.0,2300.0,3.0,6900.0,Production
9676,France,16.321,-61.05,24.3,32.0,275.0,5.0,1375.0,Production
16314,France,16.321,-61.05,24.3,32.0,275.0,1.0,275.0,Production
341,France,16.276,-61.269,19.7,26.0,220.0,20.0,4400.0,Production
30382,France,16.276,-61.269,61.0,80.3,1650.0,6.0,9900.0,Production
590,France,16.38,-61.43,60.0,32.0,275.0,5.0,1375.0,Production
448,France,16.48,-61.5,60.0,32.0,275.0,11.0,3025.0,Production
30083,France,16.321,-61.05,33.4,44.0,900.0,8.0,7200.0,Production
343,France,16.42,-61.41,19.7,26.0,220.0,10.0,2200.0,Production
22766,France,16.33,-61.35,24.3,32.0,275.0,9.0,2475.0,Production
340,France,15.85,-61.63,60.0,32.0,275.0,7.0,1925.0,Production
26927,France,14.862,-61.168,80.0,100.0,2000.0,7.0,14000.0,Production
355,France,14.525,-60.931,55.0,32.0,275.0,4.0,1100.0,Production
353,France,-20.91,55.6,55.0,32.0,275.0,14.0,3850.0,Production
388,France,-20.91,55.6,55.0,32.0,275.0,12.0,3300.0,Production
694,France,-20.91,55.6,55.0,32.0,275.0,11.0,3025.0,Production
354,France,-21.17,55.81,60.0,32.0,275.0,23.0,6325.0,Production
3995,France,-20.945,167.241,24.3,32.0,275.0,1.0,275.0,Production
333,France,-21.033,164.733,55.0,32.0,275.0,20.0,5500.0,Production
334,France,-21.033,164.733,55.0,32.0,275.0,22.0,6050.0,Production
440,France,-22.374,166.774,55.0,32.0,275.0,15.0,4125.0,Production
338,France,-22.13,166.39,20.5,27.0,225.0,12.0,2700.0,Production
20272,France,-22.13,166.39,20.5,27.0,225.0,8.0,1800.0,Production
335,France,-22.313,166.78,50.0,26.0,220.0,21.0,4620.0,Production
336,France,-22.313,166.78,50.0,26.0,220.0,10.0,2200.0,Production
352,France,-22.32,166.82,55.0,32.0,275.0,20.0,5500.0,Production
1505,France,-22.263,166.569,24.3,32.0,275.0,18.0,4950.0,Production
18521,France,47.238,-2.778,57.0,80.0,2000.0,1.0,2000.0,Production
17399,France,47.282,-1.974,113.9,150.0,6000.0,1.0,6000.0,Production
18515,France,47.24,-2.778,,,,,8000.0,Production
20617,United Kingdom,,,50.0,54.0,500.0,1.0,500.0,Production
23122,United Kingdom,,,69.0,92.5,2050.0,8.0,16400.0,Production
27395,United Kingdom,,,73.0,52.9,800.0,1.0,800.0,Production
27420,United Kingdom,,,75.1,99.0,2500.0,3.0,7500.0,Production
17702,United Kingdom,,,40.0,52.0,500.0,1.0,500.0,Production
30765,United Kingdom,,,30.4,40.0,500.0,2.0,1000.0,Production
30767,United Kingdom,,,30.4,40.0,500.0,2.0,1000.0,Production
22141,United Kingdom,,,39.5,52.0,500.0,1.0,500.0,Production
19239,United Kingdom,,,75.0,48.0,800.0,1.0,800.0,Production
30756,United Kingdom,,,56.2,74.0,1500.0,1.0,1500.0,Production
27424,United Kingdom,,,61.5,81.0,2300.0,1.0,2300.0,Production
25102,United Kingdom,,,64.5,85.0,2000.0,2.0,4000.0,Production
30757,United Kingdom,52.65,-1.339,50.1,66.0,1500.0,1.0,1500.0,Production
22057,United Kingdom,,,30.4,40.0,500.0,1.0,500.0,Production
10464,United Kingdom,,,30.4,40.0,500.0,1.0,500.0,Production
22140,United Kingdom,,,41.0,54.0,500.0,1.0,500.0,Production
10027,United Kingdom,,,50.0,48.0,800.0,1.0,800.0,Production
22067,United Kingdom,,,21.3,28.0,225.0,1.0,225.0,Production
22070,United Kingdom,,,21.3,28.0,250.0,1.0,250.0,Production
16316,United Kingdom,,,21.3,28.0,225.0,1.0,225.0,Production
27380,United Kingdom,,,75.1,99.0,2500.0,10.0,25000.0,Production
22089,United Kingdom,,,21.3,28.0,250.0,1.0,250.0,Production
27382,United Kingdom,54.964,-7.316,61.5,81.0,2300.0,1.0,2300.0,Production
22124,United Kingdom,,,21.3,28.0,225.0,1.0,225.0,Production
20561,United Kingdom,,,21.3,28.0,250.0,1.0,250.0,Production
20569,United Kingdom,,,21.3,28.0,225.0,1.0,225.0,Production
27402,United Kingdom,54.948,-7.308,61.5,81.0,2300.0,1.0,2300.0,Production
22100,United Kingdom,,,21.3,28.0,225.0,1.0,225.0,Production
27409,United Kingdom,,,69.0,92.5,2050.0,5.0,10250.0,Production
27368,United Kingdom,,,61.5,81.0,2300.0,2.0,4600.0,Production
30761,United Kingdom,,,30.4,40.1,615.0,2.0,1230.0,Production
22074,United Kingdom,,,30.4,40.0,500.0,1.0,500.0,Production
25098,United Kingdom,56.8,-2.329,62.2,82.0,2300.0,2.0,4600.0,Production
22838,United Kingdom,,,60.0,77.0,1500.0,1.0,1500.0,Production
21958,United Kingdom,,,78.0,82.0,3000.0,23.0,69000.0,Production
30759,United Kingdom,55.881,-3.739,33.4,44.0,675.0,2.0,1350.0,Production
23347,United Kingdom,,,24.3,32.0,300.0,1.0,300.0,Production
27388,United Kingdom,,,64.5,85.0,2000.0,3.0,6000.0,Production
22019,United Kingdom,,,75.1,99.0,2500.0,3.0,7500.0,Production
30721,United Kingdom,,,56.2,74.0,1500.0,1.0,1500.0,Production
30763,United Kingdom,57.658,-1.969,30.4,40.0,500.0,2.0,1000.0,Production
22028,United Kingdom,,,71.0,54.0,500.0,1.0,500.0,Production
25094,United Kingdom,,,64.0,71.0,2300.0,12.0,27600.0,Production
30764,United Kingdom,,,30.4,40.0,500.0,2.0,1000.0,Production
27398,United Kingdom,,,36.4,48.0,900.0,5.0,4500.0,Production
30747,United Kingdom,56.999,-2.199,30.4,40.0,500.0,3.0,1500.0,Production
22033,United Kingdom,,,30.4,40.0,500.0,1.0,500.0,Production
30749,United Kingdom,55.646,-3.931,30.4,40.0,500.0,3.0,1500.0,Production
30760,United Kingdom,57.555,-2.442,56.9,75.0,650.0,2.0,1300.0,Production
23129,United Kingdom,,,30.4,40.0,500.0,1.0,500.0,Production
27422,United Kingdom,,,33.4,44.0,900.0,1.0,900.0,Production
30750,United Kingdom,,,56.2,74.0,1500.0,1.0,1500.0,Production
10052,United Kingdom,,,62.2,82.0,2300.0,6.0,13800.0,Production
30766,United Kingdom,55.904,-4.661,30.4,40.0,500.0,2.0,1000.0,Production
30755,United Kingdom,,,30.4,40.0,500.0,3.0,1500.0,Production
25099,United Kingdom,,,75.0,82.3,1500.0,1.0,1500.0,Production
21807,United Kingdom,,,69.0,82.0,2050.0,33.0,67650.0,Production
30758,United Kingdom,56.174,-3.083,56.2,74.0,1500.0,1.0,1500.0,Production
27379,United Kingdom,,,56.2,74.0,1500.0,1.0,1500.0,Production
25110,United Kingdom,,,38.7,51.0,800.0,2.0,1600.0,Production
22044,United Kingdom,,,56.2,74.0,1500.0,1.0,1500.0,Production
23143,United Kingdom,,,39.5,52.0,500.0,1.0,500.0,Production
30753,United Kingdom,,,56.2,74.0,1500.0,1.0,1500.0,Production
27370,United Kingdom,,,55.0,90.0,2000.0,3.0,6000.0,Production
30754,United Kingdom,,,56.2,74.0,1500.0,1.0,1500.0,Production
10003,United Kingdom,,,39.5,52.0,500.0,1.0,500.0,Production
20017,United Kingdom,,,56.0,71.0,2300.0,2.0,4600.0,Production
18839,United Kingdom,57.538,-1.903,36.4,48.0,800.0,1.0,800.0,Production
16604,United Kingdom,57.59,-2.096,55.0,48.0,800.0,1.0,800.0,Production
22078,United Kingdom,57.574,-2.3,58.0,71.0,2300.0,1.0,2300.0,Production
1451,United Kingdom,57.661,-2.638,65.0,71.0,2000.0,7.0,14000.0,Production
11151,United Kingdom,57.646,-2.605,68.0,71.0,2300.0,1.0,2300.0,Production
25112,United Kingdom,56.844,-2.376,69.8,92.0,2350.0,3.0,7050.0,Production
22654,United Kingdom,57.446,-2.788,60.0,80.0,2000.0,5.0,10000.0,Production
1620,United Kingdom,57.568,-2.348,36.4,48.0,800.0,3.0,2400.0,Production
19235,United Kingdom,57.309,-2.826,55.0,52.0,850.0,3.0,2550.0,Production
22023,United Kingdom,57.54,-2.332,38.7,51.0,800.0,3.0,2400.0,Production
17332,United Kingdom,57.446,-2.788,69.0,82.0,2050.0,18.0,36900.0,Production
23101,United Kingdom,57.693,-2.008,55.0,48.0,800.0,1.0,800.0,Production
20512,United Kingdom,56.939,-2.302,45.0,62.0,1300.0,4.0,5200.0,Production
23102,United Kingdom,57.466,-2.117,61.5,81.0,2300.0,3.0,6900.0,Production
20542,United Kingdom,57.389,-2.262,53.9,71.0,2300.0,1.0,2300.0,Production
10394,United Kingdom,57.393,-2.424,36.4,48.0,800.0,1.0,800.0,Production
22022,United Kingdom,57.667,-2.524,36.4,48.0,800.0,1.0,800.0,Production
22021,United Kingdom,57.667,-2.524,36.4,48.0,800.0,1.0,800.0,Production
20525,United Kingdom,57.411,-2.346,53.9,71.0,2300.0,1.0,2300.0,Production
27387,United Kingdom,57.664,-2.525,61.5,81.0,2300.0,3.0,6900.0,Production
23108,United Kingdom,57.667,-2.524,40.2,53.0,850.0,1.0,850.0,Production
22020,United Kingdom,56.964,-2.209,61.5,81.0,2300.0,2.0,4600.0,Production
1478,United Kingdom,57.411,-2.728,47.0,66.0,1750.0,7.0,12250.0,Production
23116,United Kingdom,57.654,-2.346,38.7,51.0,800.0,3.0,2400.0,Production
25105,United Kingdom,57.153,-2.628,55.0,51.0,800.0,2.0,1600.0,Production
20588,United Kingdom,56.831,-2.473,65.0,80.0,2500.0,3.0,7500.0,Production
22834,United Kingdom,57.486,-2.948,78.0,92.0,2350.0,6.0,14100.0,Production
10928,United Kingdom,57.549,-1.858,36.4,48.0,800.0,1.0,800.0,Production
18860,United Kingdom,57.551,-1.852,36.4,48.0,800.0,2.0,1600.0,Production
16304,United Kingdom,57.585,-2.407,53.9,71.0,2300.0,1.0,2300.0,Production
19879,United Kingdom,57.508,-1.967,36.4,48.0,800.0,1.0,800.0,Production
1458,United Kingdom,57.415,-2.65,47.0,62.0,1300.0,20.0,26000.0,Production
19279,United Kingdom,57.448,-2.475,60.0,80.0,2500.0,5.0,12500.0,Production
20519,United Kingdom,57.579,-2.201,61.5,81.0,2300.0,2.0,4600.0,Production
20499,United Kingdom,57.601,-1.916,64.0,71.0,2300.0,4.0,9200.0,Production
20607,United Kingdom,57.365,-2.073,61.5,81.0,2300.0,2.0,4600.0,Production
18853,United Kingdom,56.912,-2.446,36.4,48.0,800.0,1.0,800.0,Production
1523,United Kingdom,57.474,-2.239,39.5,52.0,850.0,1.0,850.0,Production
1656,United Kingdom,57.474,-2.239,39.5,52.0,850.0,2.0,1700.0,Production
10001,United Kingdom,57.405,-2.429,36.4,48.0,800.0,1.0,800.0,Production
20600,United Kingdom,57.372,-2.402,42.5,56.0,1000.0,2.0,2000.0,Production
23158,United Kingdom,57.377,-2.396,30.4,40.0,500.0,1.0,500.0,Production
3819,United Kingdom,57.377,-2.396,45.0,52.0,850.0,3.0,2550.0,Production
11149,United Kingdom,57.316,-2.114,67.0,71.0,2300.0,3.0,6900.0,Production
9997,United Kingdom,57.447,-2.184,36.4,48.0,800.0,4.0,3200.0,Production
20563,United Kingdom,57.386,-2.583,61.5,81.0,2300.0,3.0,6900.0,Production
19252,United Kingdom,57.283,-2.374,22.8,30.0,330.0,1.0,330.0,Production
19895,United Kingdom,56.964,-2.209,56.0,71.0,2300.0,3.0,6900.0,Production
7376,United Kingdom,57.625,-2.069,36.4,48.0,800.0,3.0,2400.0,Production
19277,United Kingdom,57.25,-2.881,53.9,71.0,2300.0,8.0,18400.0,Production
23128,United Kingdom,57.667,-2.524,38.7,51.0,800.0,1.0,800.0,Production
21142,United Kingdom,57.574,-2.3,56.2,74.0,1500.0,3.0,4500.0,Production
23131,United Kingdom,57.446,-2.788,56.0,48.0,800.0,3.0,2400.0,Production
20502,United Kingdom,57.302,-2.242,33.4,44.0,900.0,1.0,900.0,Production
18844,United Kingdom,57.474,-2.512,55.0,48.0,800.0,3.0,2400.0,Production
30222,United Kingdom,57.411,-2.466,38.7,51.0,800.0,1.0,800.0,Production
19266,United Kingdom,56.964,-2.209,44.0,52.0,850.0,12.0,10200.0,Production
30223,United Kingdom,57.411,-2.466,38.7,51.0,800.0,1.0,800.0,Production
18854,United Kingdom,57.397,-2.302,55.0,71.0,2300.0,4.0,9200.0,Production
20538,United Kingdom,57.054,-2.491,78.5,93.0,2300.0,25.0,57500.0,Production
21915,United Kingdom,57.054,-2.491,78.5,93.0,2300.0,8.0,18400.0,Production
23133,United Kingdom,57.667,-2.524,61.5,81.0,2300.0,2.0,4600.0,Production
18851,United Kingdom,,,53.9,71.0,2300.0,1.0,2300.0,Production
18852,United Kingdom,57.614,-2.733,53.9,71.0,2300.0,2.0,4600.0,Production
11153,United Kingdom,57.543,-2.312,36.4,48.0,800.0,1.0,800.0,Production
25224,United Kingdom,57.461,-2.484,53.9,71.0,2300.0,3.0,6900.0,Production
1645,United Kingdom,57.586,-2.006,36.4,48.0,800.0,2.0,1600.0,Production
20496,United Kingdom,57.523,-2.13,38.7,51.0,800.0,1.0,800.0,Production
23144,United Kingdom,57.539,-2.462,55.0,48.0,800.0,1.0,800.0,Production
30719,United Kingdom,57.586,-2.006,38.7,51.0,800.0,2.0,1600.0,Production
22047,United Kingdom,57.479,-2.753,23.5,31.0,330.0,1.0,330.0,Production
18841,United Kingdom,57.19,-2.078,22.8,30.0,330.0,1.0,330.0,Production
3841,United Kingdom,57.539,-2.462,53.9,71.0,2300.0,3.0,6900.0,Production
20590,United Kingdom,56.832,-2.473,75.1,99.0,2500.0,3.0,7500.0,Production
20586,United Kingdom,57.57,-1.915,60.0,80.0,2000.0,3.0,6000.0,Production
1513,United Kingdom,56.864,-2.238,44.0,58.0,850.0,9.0,7650.0,Production
22059,United Kingdom,57.426,-2.335,38.7,51.0,800.0,4.0,3200.0,Production
1649,United Kingdom,57.425,-2.331,36.4,48.0,800.0,3.0,2400.0,Production
22058,United Kingdom,56.831,-2.473,30.4,40.0,500.0,1.0,500.0,Production
9992,United Kingdom,57.626,-2.578,64.0,71.0,2300.0,2.0,4600.0,Production
9998,United Kingdom,57.626,-2.578,64.0,71.0,2300.0,1.0,2300.0,Production
16077,United Kingdom,56.835,-2.41,60.0,80.0,2500.0,7.0,17500.0,Production
20605,United Kingdom,56.831,-2.473,65.0,80.0,2500.0,3.0,7500.0,Production
18865,United Kingdom,57.317,-2.183,36.4,48.0,800.0,1.0,800.0,Production
16310,United Kingdom,57.402,-2.064,36.4,48.0,800.0,3.0,2400.0,Production
22053,United Kingdom,57.317,-2.833,40.2,53.0,850.0,2.0,1700.0,Production
20593,United Kingdom,57.59,-2.096,38.7,51.0,800.0,1.0,800.0,Production
20601,United Kingdom,57.494,-2.025,36.4,48.0,800.0,3.0,2400.0,Production
1443,United Kingdom,53.36,-4.44,31.0,44.0,600.0,34.0,20400.0,Production
1444,United Kingdom,53.375,-4.344,25.0,37.0,450.0,14.0,6300.0,Production
17986,United Kingdom,56.609,-2.999,36.4,48.0,800.0,8.0,6400.0,Production
23109,United Kingdom,56.644,-2.889,24.3,32.0,400.0,1.0,400.0,Production
25164,United Kingdom,56.644,-2.889,30.4,40.0,500.0,1.0,500.0,Production
20554,United Kingdom,56.61,-2.712,23.5,31.0,330.0,1.0,330.0,Production
23349,United Kingdom,56.636,-2.671,41.0,54.0,500.0,1.0,500.0,Production
22056,United Kingdom,56.534,-2.957,30.4,40.0,500.0,1.0,500.0,Production
22052,United Kingdom,56.526,-3.091,21.3,28.0,250.0,1.0,250.0,Production
23348,United Kingdom,56.675,-3.004,30.6,40.3,500.0,1.0,500.0,Production
23093,United Kingdom,55.079,-6.262,59.0,82.0,2000.0,9.0,18000.0,Production
1525,United Kingdom,54.732,-6.184,40.0,47.0,660.0,1.0,660.0,Production
19247,United Kingdom,54.878,-6.23,79.0,82.0,2300.0,2.0,4600.0,Production
3843,United Kingdom,54.687,-6.015,64.0,71.0,2300.0,1.0,2300.0,Production
22079,United Kingdom,54.893,-6.208,19.0,25.0,150.0,1.0,150.0,Production
19272,United Kingdom,54.724,-5.922,64.0,71.0,2300.0,6.0,13800.0,Production
20509,United Kingdom,54.799,-5.83,21.3,28.0,250.0,1.0,250.0,Production
22088,United Kingdom,54.865,-6.28,21.3,28.0,250.0,1.0,250.0,Production
20598,United Kingdom,54.865,-6.28,21.3,28.0,250.0,1.0,250.0,Production
22087,United Kingdom,54.867,-6.367,19.0,25.0,150.0,1.0,150.0,Production
23056,United Kingdom,55.157,-6.483,75.0,71.0,2300.0,4.0,9200.0,Production
23055,United Kingdom,54.808,-6.221,64.0,71.0,2300.0,2.0,4600.0,Production
27381,United Kingdom,,,60.0,52.9,800.0,1.0,800.0,Production
1370,United Kingdom,55.033,-6.261,39.0,37.0,500.0,10.0,5000.0,Production
22139,United Kingdom,54.851,-5.842,21.3,28.0,250.0,1.0,250.0,Production
27389,United Kingdom,54.894,-6.208,61.5,81.0,2300.0,10.0,23000.0,Production
1371,United Kingdom,54.803,-6.103,39.0,39.0,500.0,10.0,5000.0,Production
7373,United Kingdom,55.0,-6.444,68.3,90.0,3000.0,5.0,15000.0,Production
24921,United Kingdom,54.974,-6.437,53.9,71.0,2300.0,4.0,9200.0,Production
22098,United Kingdom,54.957,-6.482,21.3,28.0,250.0,1.0,250.0,Production
1528,United Kingdom,55.025,-6.25,60.0,80.0,2500.0,10.0,25000.0,Production
22095,United Kingdom,55.072,-6.517,21.3,28.0,225.0,1.0,225.0,Production
20970,United Kingdom,55.072,-6.517,21.3,28.0,250.0,1.0,250.0,Production
27279,United Kingdom,55.072,-6.517,21.3,28.0,225.0,1.0,225.0,Production
24920,United Kingdom,54.985,-6.422,64.0,71.0,2300.0,12.0,27600.0,Production
22094,United Kingdom,54.773,-5.748,21.3,28.0,250.0,1.0,250.0,Production
20567,United Kingdom,54.999,-6.333,21.3,28.0,225.0,1.0,225.0,Production
17093,United Kingdom,54.747,-6.323,21.3,28.0,250.0,1.0,250.0,Production
22135,United Kingdom,54.747,-6.323,21.3,28.0,250.0,1.0,250.0,Production
27405,United Kingdom,54.865,-6.28,69.8,92.0,2350.0,9.0,21150.0,Production
27828,United Kingdom,54.649,-7.574,61.5,81.0,2300.0,3.0,6900.0,Production
1376,United Kingdom,55.041,-6.271,45.0,52.0,1000.0,1.0,1000.0,Production
