farm_id,n_turbines,pc1_angle,explained_var_ratio,centroid_lat,centroid_lon,lat_range_km,lon_range_km,med_hub_height,med_rotor_diam,med_capacity_kw,med_start_year,n_hub_height,n_rotor,n_capacity,n_start_year
6655,7,163.75,0.9618,59.6923,13.0726,1.77,2.15,115.0,170.0,6200.0,2023.0,7,7,7,7
6555,7,165.9,0.9467,49.6406,1.0922,1.03,1.79,80.0,100.0,2200.0,2022.0,7,7,7,7
6618,7,77.07,0.9534,54.2449,-6.1256,5.69,1.03,19.0,25.0,150.0,,0,0,0,0
3219,7,168.18,0.7899,50.0454,-5.2031,0.75,0.93,67.0,90.0,2000.0,,0,0,6,0
6545,7,177.83,0.8984,54.1513,16.0437,0.9,1.52,100.0,100.0,2200.0,,0,0,7,0
777,7,155.06,0.7657,51.6324,13.215,1.18,1.08,129.0,115.7,2000.0,,1,0,6,0
6579,7,14.59,0.9802,43.2815,-8.9602,1.35,3.06,93.0,114.0,2625.0,,6,6,7,0
3861,7,178.24,0.985,53.0919,-3.3953,1.1,4.66,67.0,71.0,2300.0,,0,0,0,0
6291,7,140.99,0.7323,54.633,-7.0606,2.2,1.35,68.3,90.0,2500.0,,0,0,0,0
164,7,177.15,0.6308,51.3166,8.9923,1.14,0.89,32.6,43.0,0.6,,0,0,3,0
1579,7,27.04,0.9071,54.7774,11.197,2.73,2.96,32.5,37.5,0.4,1995.0,2,2,2,2
6239,7,119.05,0.946,57.4358,10.1259,2.71,0.76,91.5,117.0,3.6,2017.0,6,6,6,6
1090,7,4.31,0.8902,51.8677,12.7321,0.6,1.04,98.0,71.0,2000.0,,0,0,0,0
3859,7,2.78,0.9984,44.579,3.4582,0.2,2.16,85.0,70.0,2000.0,2006.0,7,7,7,7
3934,7,13.99,0.6688,51.3919,0.8558,2.26,1.73,120.0,92.0,2.3,,2,0,2,0
1574,7,163.98,0.9099,54.6493,11.3901,0.38,0.48,46.0,44.0,0.8,1997.0,5,4,5,5
1983,7,27.44,0.962,51.2432,12.9611,1.14,1.43,78.0,40.0,600.0,,0,0,0,0
6275,7,135.38,0.7241,54.3817,-7.5854,3.04,1.43,53.0,77.0,1500.0,,0,0,0,0
2327,7,168.54,0.9947,48.5057,5.5992,0.76,2.17,80.0,92.5,2000.0,2010.0,0,0,7,7
6320,7,148.52,0.7097,51.9891,10.1469,1.0,0.67,56.2,74.0,6200.0,2025.0,0,0,7,7
3784,7,19.08,0.9911,15.842,-61.6319,0.21,0.55,60.0,32.0,275.0,,0,0,7,0
3797,7,115.23,0.8362,53.5419,19.7751,3.96,1.83,119.0,112.0,2000.0,2015.0,0,0,3,2
1268,7,14.8,0.8518,50.9717,13.3381,0.61,0.75,84.5,82.0,2000.0,2010.5,6,6,6,6
5454,7,177.16,0.9423,46.0296,-0.6048,0.89,1.77,92.5,113.0,3200.0,,7,7,7,0
2324,7,23.65,0.9957,55.8672,12.8829,2.24,3.14,80.0,90.0,2000.0,2008.0,7,7,7,7
4599,7,0.04,0.9728,53.7596,10.5565,0.49,2.02,94.0,112.0,3.1,2014.0,0,0,7,7
5395,7,93.33,0.9306,53.0454,20.4518,3.22,0.58,105.0,90.0,2000.0,,0,0,7,0
2739,7,179.92,0.9543,44.6853,4.5507,1.27,3.67,62.0,80.0,2000.0,2016.0,7,7,7,1
4604,7,172.9,0.9364,52.036,7.3346,0.74,1.47,166.0,115.7,3200.0,2016.0,2,0,5,5
3174,7,171.99,0.8859,49.649,9.3998,0.62,1.09,100.0,77.0,1500.0,,0,0,0,0
3178,7,120.81,0.9201,51.2755,6.2212,3.36,1.55,160.0,77.0,4230.0,,2,0,2,0
3162,7,123.61,0.6548,52.7033,8.5782,3.6,1.68,138.0,82.0,2350.0,,1,0,1,0
3740,7,52.16,0.9144,58.6051,12.5676,3.69,1.48,65.0,52.0,1425.0,2007.0,7,7,6,7
318,7,84.86,0.9742,51.0852,12.9555,3.93,0.62,85.0,77.0,0.6,,0,0,4,0
2388,7,2.14,0.9716,49.9542,5.0204,0.41,1.58,105.0,90.0,2000.0,,0,0,0,0
479,7,179.45,0.7995,51.7266,6.3805,1.59,2.45,91.0,117.0,1950.0,,0,0,4,0
482,7,2.56,0.9635,52.3584,9.3217,0.39,1.26,103.9,92.0,2300.0,,0,0,6,0
6500,7,168.54,0.7892,58.8372,12.3089,1.22,1.17,135.0,130.0,3300.0,2018.0,7,7,7,7
489,7,41.38,0.8694,55.5831,12.2085,2.38,1.79,23.5,31.0,300.0,,0,0,0,0
6629,7,17.21,0.9225,50.9581,22.2442,1.24,1.78,,,3450.0,,0,0,1,0
3151,7,63.01,0.9916,43.4501,-6.8265,0.81,0.34,55.0,52.0,850.0,,0,0,0,0
1862,7,171.15,0.9119,55.099,10.6354,1.22,1.38,45.0,43.0,0.6,2002.0,7,7,7,7
4674,7,36.04,0.8288,52.559,18.6134,0.32,0.22,35.7,47.0,750.0,,0,0,0,0
4643,7,86.38,0.8419,54.7126,-3.3714,4.14,1.14,30.4,40.0,500.0,,0,0,0,0
3773,7,177.56,0.9307,50.886,8.3026,1.18,2.09,165.0,143.0,3000.0,,6,6,3,0
1035,7,61.87,0.9969,52.6239,18.4304,2.44,0.78,19.0,25.0,0.9,,0,0,1,0
5416,7,69.72,0.9994,52.6364,18.9498,2.76,0.61,67.6,89.0,2050.0,,0,0,0,0
5426,7,32.75,0.5454,50.0074,3.3315,1.57,0.76,93.0,117.0,3450.0,2018.0,7,7,7,7
5428,7,13.05,0.8218,49.4926,4.0844,1.16,1.3,80.0,100.0,3000.0,,0,0,7,0
1961,7,100.81,0.8849,42.9157,-8.9226,1.96,0.63,41.7,55.0,1300.0,,0,0,0,0
2349,7,174.03,0.9557,53.3872,6.4307,2.34,4.95,21.3,28.0,250.0,,0,0,0,0
6325,7,155.51,0.9858,57.4289,15.5392,1.72,1.83,117.0,126.0,3300.0,2016.0,7,7,7,7
6410,7,147.45,0.9613,51.8421,17.5141,4.89,5.32,40.2,52.9,800.0,,0,0,0,0
129,7,161.59,0.9621,54.6386,9.9817,1.79,2.55,50.0,43.0,600.0,,0,0,0,0
131,7,10.14,0.9782,49.3294,9.593,0.62,2.09,70.0,126.0,3300.0,,0,1,1,0
6441,7,145.11,0.62,63.4686,15.1575,1.97,0.95,112.0,136.0,3450.0,2019.0,7,7,0,7
6389,7,163.48,0.8533,52.3959,16.4065,1.59,1.91,91.0,117.0,2400.0,,0,0,0,0
6467,7,8.92,0.8361,53.1541,19.9897,1.09,1.61,100.0,92.5,2000.0,2022.0,0,0,0,7
6472,7,12.57,0.89,51.5913,17.5519,1.2,2.0,137.0,126.0,3450.0,,7,7,7,0
3710,7,93.59,0.7969,50.2963,11.7186,2.24,0.71,149.0,101.0,3000.0,,0,0,1,0
3711,7,13.26,0.9507,54.0501,12.0041,0.91,1.36,123.0,92.0,2200.0,,0,0,0,0
3130,7,80.41,0.9312,40.4512,-5.7012,1.3,0.29,78.0,74.0,1670.0,,0,0,0,0
3770,7,9.26,0.7635,49.6779,8.1995,0.98,0.94,139.0,120.0,2.8,2014.0,7,7,7,7
6359,7,5.51,0.8535,52.2316,-3.274,0.79,1.08,15.2,20.0,2000.0,,0,0,7,0
715,7,106.6,0.9412,56.085,9.1897,2.35,0.5,30.0,24.0,150.0,,0,0,0,0
6372,7,120.41,0.9656,66.8404,23.4586,2.06,0.53,78.0,82.0,1500.0,2005.0,7,7,7,7
1028,7,108.61,0.8365,48.1709,7.9557,5.52,2.18,135.0,101.0,3050.0,2020.0,3,3,5,2
2405,7,24.43,0.904,52.9747,11.2949,0.82,0.97,73.0,52.9,800.0,,0,0,0,0
3688,7,167.1,0.8785,50.0454,11.2976,1.0,1.15,139.0,120.0,2500.0,,0,0,0,0
3695,7,17.72,0.8109,49.0599,-0.1614,1.6,1.86,78.5,92.5,2050.0,,7,0,7,0
1899,7,176.28,0.6881,55.2755,10.377,3.59,3.06,50.0,48.0,750.0,,0,0,0,0
1047,7,18.13,0.9932,52.6221,0.0908,1.12,1.97,69.0,82.0,2000.0,,0,0,0,0
3121,7,7.23,1.0,55.3437,10.9604,0.59,2.62,80.0,90.0,3000.0,2009.0,7,0,7,7
2715,7,110.34,0.7139,56.7932,16.7138,2.06,0.79,78.0,82.0,2000.0,2010.0,7,7,7,7
1246,7,11.99,1.0,52.6274,4.9933,0.47,1.33,50.0,52.0,850.0,,7,0,0,0
344,7,7.94,0.9463,53.2114,9.7011,0.73,1.63,120.0,97.0,0.1,,0,0,1,0
4705,7,113.49,0.9506,57.546,-7.3232,5.39,1.51,8.0,44.0,0.9,2019.0,3,0,2,2
6423,7,19.6,0.9869,42.4812,-1.8564,0.64,1.44,116.0,140.0,4000.0,,6,6,6,0
23,7,118.57,0.9685,50.9042,13.5213,2.13,0.72,70.0,43.0,0.6,,0,0,6,0
7,7,69.44,0.8803,55.6861,12.0976,0.55,0.17,44.0,52.0,0.7,,0,0,2,0
68,7,113.25,0.9882,53.3697,8.1804,1.68,0.4,108.0,82.0,2300.0,,0,0,0,0
7109,7,152.17,0.5395,42.1127,-1.8321,1.42,1.33,120.9,158.0,5800.0,,7,7,7,0
5012,7,160.4,0.935,51.7739,-4.6802,4.06,5.08,30.4,40.0,500.0,,0,0,0,0
3419,7,49.03,0.91,39.9053,-1.6178,2.08,1.5,39.5,52.0,850.0,,0,0,0,0
48,7,25.72,0.8932,51.0631,6.6077,1.24,1.28,115.0,90.0,2000.0,,0,0,0,0
4972,7,49.39,0.802,50.6277,18.9451,1.75,1.2,17.5,23.0,160.0,,0,0,0,0
4938,7,161.17,0.9349,57.2608,10.0404,3.37,4.05,80.0,90.0,2.0,2013.0,4,4,4,4
2503,7,63.28,0.7928,56.8513,9.8014,5.75,1.85,33.0,24.6,150.0,,0,0,0,0
4238,7,129.54,0.8993,49.0511,9.794,2.08,1.28,137.0,126.0,3300.0,2015.0,7,7,7,7
5850,7,148.44,0.6678,52.6218,10.8356,1.1,0.66,132.0,136.0,3600.0,,7,3,7,0
5854,7,122.98,0.8851,62.5466,16.8048,2.69,0.92,112.0,136.0,3800.0,2019.0,7,7,7,7
4274,7,152.35,0.9847,48.2627,-2.5161,0.63,0.69,60.0,52.9,850.0,,0,0,7,0
2896,7,170.68,0.8575,49.4766,7.2315,0.73,1.1,94.0,82.0,1.5,2004.0,7,7,7,7
4367,7,123.14,0.969,58.8561,14.4846,2.91,1.07,95.0,100.0,2000.0,2014.0,7,7,7,7
4384,7,175.4,0.9801,51.4421,3.6097,0.19,0.67,36.0,29.0,0.2,,0,0,7,0
5756,7,22.35,0.9724,52.9841,9.3813,1.41,1.69,149.0,71.0,3450.0,,3,0,3,0
1472,7,84.44,0.8607,57.2808,10.3298,8.47,1.74,80.0,90.0,3000.0,,0,0,0,0
1676,7,160.42,1.0,56.3678,9.0189,0.89,1.38,50.0,47.0,660.0,,0,0,0,0
1677,7,69.61,0.896,52.9695,9.7334,1.86,0.73,108.0,92.0,2350.0,,0,0,0,0
4294,7,110.83,0.8295,50.9683,9.5567,2.21,0.95,140.0,112.0,3300.0,,0,0,0,0
1139,7,3.12,0.8788,52.796,7.7463,0.4,0.85,32.6,43.0,600.0,,0,0,0,0
2,7,0.68,0.9869,55.6035,12.4759,0.61,2.5,63.0,120.0,1800.3,2000.0,3,0,6,3
60,7,148.2,0.9799,51.5729,6.5594,1.32,1.06,70.0,58.0,2200.0,,0,0,2,0
7161,7,168.51,0.6828,52.5208,8.5973,1.0,0.85,166.0,160.0,5.6,2026.0,7,7,7,7
7162,7,159.46,0.7712,50.4871,4.3551,1.07,0.98,98.0,82.0,3600.0,2025.0,0,0,7,7
7199,7,30.15,0.7598,52.5774,7.0535,0.92,0.67,166.6,66.0,5560.0,2026.0,7,0,7,7
7186,6,179.29,0.7476,49.659,2.6452,0.68,0.8,93.0,117.0,4200.0,,6,6,6,0
7157,6,8.2,0.7746,41.9035,-4.1887,1.62,1.89,68.3,90.0,2000.0,,0,0,0,0
7198,6,35.5,0.7995,53.3403,7.9808,1.03,0.75,125.0,160.0,500.0,,6,6,0,0
7200,6,0.01,0.8295,45.6582,2.6131,0.67,0.92,95.0,110.0,2200.0,,6,6,6,0
5774,6,6.61,0.9291,58.7944,-3.1665,1.23,2.03,53.9,71.0,2000.0,,0,0,0,0
5782,6,26.3,0.6163,59.2907,-2.4326,1.94,1.29,36.4,48.0,900.0,,0,0,0,0
2898,6,142.88,0.9993,45.9758,0.0124,1.26,1.18,108.0,82.0,2000.0,2011.0,6,6,6,6
1125,6,175.92,0.8873,49.2409,10.705,0.45,0.87,109.5,44.0,2400.0,,6,0,3,0
1667,6,175.83,0.7106,56.3831,8.6574,0.66,0.55,50.0,47.0,660.0,,0,0,0,0
7153,6,72.7,0.8288,50.1697,7.6014,1.38,0.53,138.0,103.0,2350.0,2023.0,5,5,5,5
4345,6,25.33,0.9877,56.3101,-3.3231,1.62,1.63,38.7,51.0,800.0,,0,0,0,0
278,6,154.54,0.9106,52.047,9.0796,1.8,1.77,142.5,70.0,5560.0,2025.0,2,0,3,3
1473,6,76.8,0.9084,53.563,9.1364,1.28,0.32,65.0,70.0,1500.0,,0,0,0,0
5787,6,136.22,0.8428,49.7008,4.201,1.59,0.96,110.0,123.0,2600.0,2020.0,6,6,6,3
2885,6,167.99,0.9431,50.4766,-4.6906,1.65,3.6,30.4,40.0,0.5,,0,0,1,0
47,6,104.97,0.96,52.3948,10.6695,1.25,0.25,64.0,71.0,2300.0,,0,0,0,0
2462,6,9.14,0.9938,56.5752,9.9669,0.65,2.2,45.0,48.0,0.8,1998.0,5,5,5,5
2471,6,7.01,0.9285,56.0777,8.5476,1.05,1.86,45.0,47.0,0.7,1999.0,3,3,3,3
458,6,13.94,0.566,52.3628,10.8673,1.13,0.7,65.0,70.0,5500.0,,0,0,6,0
5078,6,25.17,1.0,46.9866,-0.5518,1.36,1.98,101.0,82.0,2050.0,2017.0,6,6,6,6
5105,6,168.21,1.0,56.5772,10.0591,0.66,1.73,80.0,90.0,2.0,2015.0,6,6,6,6
5112,6,146.43,0.7727,50.5667,2.3119,1.25,1.01,150.0,117.0,3300.0,,6,0,6,0
1332,6,167.38,0.8386,52.4782,8.8927,0.52,0.69,65.0,40.3,0.5,,0,0,6,0
4249,6,139.21,0.9232,45.9814,0.4532,1.38,1.36,95.0,110.0,2000.0,2015.0,6,6,6,6
6863,6,19.79,0.793,63.1008,17.154,1.46,1.31,94.0,112.0,3300.0,,0,0,0,0
443,6,74.32,0.999,51.6835,8.1776,2.04,0.37,74.0,52.0,0.8,,2,2,2,0
5169,6,35.29,0.8404,56.9352,-2.3828,3.81,2.14,50.0,70.0,2.3,,1,3,6,0
5172,6,12.93,0.9661,57.3966,-2.0806,1.65,2.56,36.4,48.0,800.0,,0,0,0,0
1314,6,150.73,1.0,50.0648,1.9732,0.9,1.04,80.0,82.0,2000.0,2007.0,6,6,6,6
4901,6,11.72,0.8841,54.3123,16.4832,1.19,1.31,,,,,0,0,0,0
4887,6,139.62,0.9993,53.1983,7.2332,1.25,0.88,93.0,114.0,3400.0,,6,6,6,0
379,6,173.26,0.9086,52.8749,13.7715,0.51,0.91,85.0,77.0,950.0,2003.0,0,0,6,6
5741,6,13.23,0.8109,54.5316,17.1001,0.79,0.85,49.3,65.0,1550.0,,0,0,0,0
5727,6,166.26,0.9435,62.3481,14.1122,0.47,0.68,76.5,67.0,2000.0,2006.5,6,6,3,6
5730,6,143.54,0.9696,56.8306,16.3354,2.3,1.57,95.0,100.0,1800.0,2012.0,6,6,6,6
1731,6,96.72,0.993,56.2963,8.303,5.08,0.34,90.0,107.2,3.6,2010.0,3,3,3,3
3502,6,157.04,0.9346,53.2449,10.6609,1.22,1.6,85.0,71.0,2000.0,,0,0,0,0
819,6,178.43,0.9879,50.9069,8.9707,0.27,1.49,42.5,56.0,850.0,,0,0,6,0
6873,6,127.55,0.9809,42.4247,-3.6534,1.58,0.76,66.0,145.0,5000.0,2024.0,0,6,6,1
6856,6,42.41,0.7264,46.1816,1.1682,1.51,1.17,112.0,136.0,3000.0,,6,6,6,0
4302,6,8.49,0.9035,50.6539,8.9222,0.63,1.05,139.0,100.0,2500.0,2014.5,0,0,6,6
270,6,8.96,0.9472,51.0775,14.0551,0.46,1.1,74.0,52.0,0.8,,4,4,5,0
274,6,143.87,0.8698,53.839,10.2711,0.96,0.83,60.0,80.0,2.0,2002.0,0,0,6,6
2178,6,150.24,0.9823,55.9722,10.0476,1.9,1.89,49.0,52.0,900.0,2020.0,0,0,0,3
2180,6,168.74,0.9865,45.8166,0.116,0.57,1.88,85.0,90.0,2300.0,2008.0,0,0,6,6
4355,6,154.99,0.7424,50.5453,6.4432,0.88,0.75,149.0,101.0,3000.0,,0,0,0,0
4358,6,153.11,0.6161,52.7153,11.2654,1.14,0.7,139.0,120.0,2750.0,,0,0,0,0
569,6,127.93,0.9557,54.7236,-1.4444,1.56,0.66,46.0,60.0,1300.0,,0,0,0,0
112,6,55.12,0.9179,51.9813,8.9218,4.09,1.65,92.0,92.5,0.8,2009.0,0,0,1,1
6477,6,27.25,0.9999,43.8893,3.0774,0.56,0.78,75.0,71.0,2300.0,,6,6,6,0
6482,6,179.07,0.9889,50.4103,7.9898,0.37,2.01,141.0,117.0,2.4,2016.0,6,6,6,6
6484,6,0.09,0.9331,48.1956,-2.7993,1.1,2.43,122.0,117.0,3000.0,2022.0,6,6,6,6
4658,6,96.38,0.9818,52.6495,18.2631,3.43,0.43,105.0,90.0,2000.0,,0,0,0,0
4664,6,153.89,0.8411,48.6698,3.5698,1.4,1.09,80.0,92.0,2050.0,2013.0,6,6,6,6
4669,6,107.8,0.925,57.6056,-7.16,1.32,0.36,55.0,44.0,900.0,,0,0,0,0
1950,6,130.65,1.0,55.7782,11.7797,0.4,0.2,30.0,27.0,200.0,,0,0,0,0
6473,6,104.13,0.6293,58.8543,14.4067,1.52,0.51,100.0,97.0,2000.0,2018.0,6,6,6,6
714,6,8.59,0.7842,53.7853,8.918,0.7,0.81,70.0,54.2,1000.0,,0,0,0,0
722,6,10.11,0.9095,52.9686,8.168,0.92,1.45,56.2,74.0,1500.0,,0,0,0,0
725,6,47.66,0.5652,51.5463,7.3465,0.62,0.34,100.0,40.0,0.6,2000.0,6,0,6,6
6409,6,156.71,0.8718,53.2969,20.3442,1.26,1.42,68.3,90.0,2200.0,,0,0,6,0
6444,6,58.29,0.9282,53.8121,18.6681,2.43,1.18,78.0,90.0,2000.0,,0,0,0,0
3146,6,77.77,0.7359,52.7078,8.9739,0.97,0.35,98.2,71.0,2000.0,,6,6,6,0
3147,6,172.02,0.8287,53.6952,-1.9678,1.26,1.64,60.0,80.0,0.0,,0,0,1,0
3676,6,119.5,0.934,51.0679,4.0673,3.08,1.71,100.0,100.0,2300.0,,0,0,5,0
757,6,176.02,0.9679,51.7795,6.3879,0.71,2.08,30.4,40.0,3000.0,,0,0,1,0
758,6,105.66,0.9307,51.7679,6.5008,3.83,1.07,135.0,115.7,3000.0,,0,0,0,0
3087,6,177.58,0.7833,49.6023,2.1125,0.72,0.94,85.0,70.0,2000.0,,6,6,6,0
3091,6,110.78,1.0,48.2789,2.2186,1.23,0.31,80.0,90.0,2000.0,2010.0,6,6,6,6
3107,6,142.91,0.7476,49.5053,7.2483,0.81,0.56,100.0,90.0,2.5,2011.0,6,6,6,5
1912,6,147.04,0.8145,44.2449,2.8589,1.05,0.95,80.0,90.0,2000.0,2007.0,6,6,6,6
1913,6,64.33,0.9865,44.2476,2.701,1.51,0.55,80.0,80.0,2000.0,,0,0,6,0
4718,6,107.27,0.8936,52.7648,8.1091,3.29,1.23,30.6,40.3,500.0,,0,0,0,0
5354,6,177.99,0.8658,55.0026,-2.9216,0.52,0.82,38.7,51.0,800.0,,0,0,0,0
2397,6,136.97,0.9833,50.2575,3.5635,1.87,1.15,82.0,110.0,2200.0,,5,5,6,0
2676,6,136.36,0.9774,48.8254,-0.7006,2.02,1.16,83.0,90.0,2.0,2010.0,6,6,6,6
1274,6,46.44,0.724,50.8181,6.7387,0.9,0.55,53.9,71.0,2000.0,,0,0,0,0
1278,6,132.54,0.8469,51.1457,13.3272,0.91,0.42,67.0,160.0,1.0,,4,2,6,0
5363,6,168.89,0.9409,55.6371,-2.027,1.14,1.85,65.5,80.0,2000.0,,6,6,6,0
2407,6,13.86,0.7009,50.8766,13.7038,0.87,0.67,50.1,66.0,1500.0,,0,0,6,0
464,6,145.04,0.78,50.9616,14.6282,0.54,0.38,60.0,48.0,600.0,,0,0,0,0
472,6,16.57,0.9154,53.2201,9.6379,0.68,0.86,76.0,48.0,800.0,,0,0,0,0
6494,6,155.11,0.8866,62.7827,15.5273,1.84,1.17,109.0,142.0,2300.0,2020.0,6,6,0,6
3737,6,85.28,0.6235,56.0801,8.4872,2.88,1.03,80.0,90.0,1.8,2009.0,4,4,4,4
324,6,165.63,0.992,54.3647,10.3489,0.57,1.13,50.1,66.0,0.6,,0,0,3,0
485,6,30.31,0.7569,53.009,8.624,0.91,0.7,68.3,90.0,2000.0,,0,0,0,0
2375,6,27.48,0.9963,51.8404,4.0597,0.7,0.83,40.0,44.0,0.6,,0,0,6,0
2381,6,56.87,0.9705,49.5372,10.8089,2.63,1.15,200.0,82.0,2150.0,,2,0,4,0
6634,6,138.61,0.7504,57.725,15.2592,1.5,0.87,115.0,170.0,6200.0,2023.0,6,6,6,6
3723,6,117.2,0.9433,57.041,12.3732,4.01,1.08,79.0,86.0,2000.0,2007.0,6,6,6,6
1871,6,43.09,0.9146,55.2406,11.3767,2.6,1.76,30.0,28.0,250.0,,0,0,0,0
6520,6,85.0,0.981,57.2954,14.9092,1.93,0.17,114.0,131.0,3900.0,2020.0,6,6,6,6
6521,6,169.54,0.9614,57.3757,15.1399,1.51,2.9,96.0,100.0,1600.0,2014.0,6,6,6,6
3674,6,12.63,0.9997,54.3807,7.7415,1.34,3.47,149.0,120.0,3600.0,2014.0,6,6,6,6
2663,6,0.93,1.0,49.8647,0.7585,0.03,1.13,71.0,70.0,2300.0,,0,6,6,0
2666,6,174.61,0.9989,44.9415,4.0871,0.29,2.2,80.0,71.0,2000.0,,6,0,6,0
2694,6,5.95,0.9388,49.7934,2.0108,0.32,1.04,80.0,82.0,2300.0,2008.0,6,6,6,6
4715,6,167.89,0.8607,50.1308,7.9757,0.97,1.17,157.5,137.5,4280.0,2018.0,6,6,6,3
4636,6,37.65,0.9903,52.5147,18.8323,2.59,1.94,40.2,52.9,800.0,,0,0,0,0
5441,6,155.86,0.9802,43.0086,2.1723,0.71,0.87,67.0,82.0,2350.0,2018.0,6,6,6,6
5410,6,3.29,0.8804,54.8723,-6.2309,1.35,2.36,79.0,82.0,2300.0,,0,0,0,0
3771,6,175.95,0.9283,54.3715,9.5255,0.6,1.3,149.0,112.0,3000.0,,5,0,1,0
5412,6,178.43,0.8981,50.2963,5.1833,0.52,1.05,100.0,100.0,2500.0,2013.0,6,6,6,6
5421,6,1.95,0.8425,51.2194,19.6435,1.23,1.87,100.0,90.0,2000.0,2009.0,0,0,5,6
1958,6,9.13,0.8079,54.3542,22.8843,0.3,0.33,103.0,101.0,2300.0,,0,0,0,0
6343,6,39.93,0.9516,48.8786,6.7042,1.55,1.19,80.0,90.0,2200.0,,0,0,6,0
4655,6,30.13,0.841,52.3659,-1.0619,1.04,0.78,78.0,92.5,2050.0,,0,0,0,0
4657,6,171.73,0.8955,52.4015,-0.9431,0.56,0.91,69.0,92.5,2050.0,,0,0,0,0
4632,6,118.81,0.9992,57.4076,10.5098,0.46,0.13,30.0,25.0,200.0,,0,0,0,0
4633,6,25.33,0.9154,50.5308,5.1031,0.91,1.16,93.0,114.0,3350.0,,0,0,6,0
4634,6,12.48,0.7375,51.2427,12.0676,0.91,0.97,120.0,117.0,2400.0,,0,0,0,0
2350,6,101.76,0.8538,51.6664,4.5582,1.79,0.53,36.4,48.0,750.0,,0,0,0,0
695,6,161.06,0.8009,52.3169,8.8466,0.46,0.45,70.0,60.0,0.8,2002.5,0,0,6,6
3808,6,6.11,0.9544,51.9742,6.0147,0.61,1.45,211.0,90.0,5000.0,,2,0,2,0
6285,6,151.47,0.9738,54.6453,-6.8084,4.96,4.19,80.0,99.0,2500.0,,0,0,0,0
6251,6,138.89,0.842,54.8948,-6.422,5.57,2.54,19.0,25.0,150.0,,0,0,0,0
6253,6,10.99,0.8593,46.0915,0.8057,0.76,1.21,96.0,110.0,2000.0,2021.0,6,6,6,6
3078,6,151.59,1.0,49.9337,1.6892,1.71,2.03,64.0,70.0,2000.0,2010.0,6,6,6,6
3889,6,158.3,0.9949,50.9027,9.6952,0.97,1.6,139.0,120.0,2750.0,,0,0,6,0
3897,6,55.09,0.8924,57.4215,-1.8987,3.4,1.32,36.4,48.0,0.0,,0,0,1,0
3817,6,6.34,0.6523,56.0158,8.7401,1.3,0.97,92.0,112.0,3.1,2012.0,6,6,6,6
691,6,27.16,0.8322,49.8308,9.8265,0.86,0.91,105.0,90.0,2000.0,,0,0,0,0
5444,6,25.54,0.9973,49.678,0.5333,1.13,1.53,125.0,90.0,2000.0,,6,0,6,0
5447,6,41.62,0.9357,49.3307,3.644,1.63,1.19,80.0,92.0,2000.0,2017.0,6,6,6,6
2344,6,157.02,0.9997,51.6368,4.1065,2.12,3.1,61.5,81.0,2.3,,0,0,6,0
6333,6,154.77,0.9961,54.3731,17.2818,1.22,1.44,98.0,82.0,2000.0,2021.0,0,0,0,6
6323,6,148.63,0.9828,43.3934,-7.2328,0.99,1.13,60.7,80.0,2000.0,,0,0,0,0
3793,6,158.23,0.852,49.3857,7.1471,1.1,1.12,140.0,112.0,2.5,2014.5,6,6,6,6
2758,6,137.65,0.7413,50.4042,6.0961,1.78,1.05,108.0,82.0,2300.0,,0,0,0,0
6290,6,176.98,0.9396,52.5791,10.8219,0.67,1.62,65.0,40.3,4200.0,,0,0,6,0
2750,6,128.09,1.0,48.663,1.4374,1.43,0.74,98.0,66.0,2000.0,,6,6,6,0
5475,6,176.02,0.934,52.7577,15.0411,1.0,2.05,104.0,92.0,2350.0,,6,0,0,0
5465,6,55.37,0.7457,54.7511,-6.351,2.58,1.13,21.3,28.0,250.0,,0,0,0,0
5467,6,166.19,0.9129,50.4079,8.4644,1.12,1.58,139.0,120.0,2.8,2020.0,6,6,6,6
2764,6,29.74,0.9396,52.7244,9.2706,2.28,2.04,61.5,77.0,1500.0,,0,0,0,0
2735,6,132.18,0.8466,58.3978,14.7236,1.49,0.8,50.0,52.0,850.0,2002.0,5,5,6,6
6594,6,149.52,0.9289,52.0045,7.8159,1.92,2.09,149.0,48.0,5150.0,2025.0,6,0,6,1
6570,6,176.32,0.9426,54.1925,-6.1705,1.93,4.21,19.0,25.0,150.0,,0,0,0,0
3186,6,134.82,0.9561,47.784,5.2791,1.69,1.04,80.0,92.0,2000.0,2009.0,6,6,6,6
5399,6,165.17,0.7573,48.2352,1.4677,1.23,1.57,98.0,112.0,3150.0,2017.0,3,3,6,3
4601,6,32.01,0.7694,50.5985,4.6974,1.37,0.99,85.0,70.5,1500.0,,0,0,0,0
4603,6,90.98,0.8443,49.0876,9.6406,2.33,0.67,149.0,136.0,3450.0,2017.0,0,0,0,6
4608,6,155.95,0.8373,52.7991,8.528,0.74,0.9,149.0,115.0,3000.0,2016.0,5,5,5,5
2757,6,124.4,0.6734,50.3028,6.0757,2.26,1.28,108.0,90.0,2000.0,1998.0,0,0,6,1
6536,6,172.24,0.9763,56.2463,13.0983,0.52,1.38,100.0,92.0,2150.0,2017.0,6,6,6,6
6663,6,77.08,0.585,58.9237,12.5634,1.75,0.76,115.0,170.0,6200.0,2022.0,6,6,6,6
1805,6,40.49,0.8889,53.5015,8.6724,0.73,0.52,64.0,71.0,1.3,,3,3,6,0
