species,order,migratory_status,marine,conservation_weight
Euphonia_saturata,PASSERIFORMES,resident,False,0.1
Euphonia_trinitatis,PASSERIFORMES,resident,False,0.1
Euphonia_violacea,PASSERIFORMES,resident,False,0.1
Euphonia_xanthogaster,PASSERIFORMES,resident,False,0.1
Euplectes_afer,PASSERIFORMES,resident,False,0.1
Euplectes_albonotatus,PASSERIFORMES,resident,False,0.1
Euplectes_ardens,PASSERIFORMES,resident,False,0.1
Euplectes_aureus,PASSERIFORMES,resident,False,0.1
Euplectes_axillaris,PASSERIFORMES,resident,False,0.1
Euplectes_capensis,PASSERIFORMES,resident,False,0.1
Euplectes_diadematus,PASSERIFORMES,dispersive migratory,False,0.5
Euplectes_franciscanus,PASSERIFORMES,dispersive migratory,False,0.5
Euplectes_gierowii,PASSERIFORMES,resident,False,0.1
Euplectes_hartlaubi,PASSERIFORMES,resident,False,0.1
Euplectes_hordeaceus,PASSERIFORMES,resident,False,0.1
Euplectes_jacksoni,PASSERIFORMES,resident,False,0.1
Euplectes_macroura,PASSERIFORMES,resident,False,0.1
Euplectes_nigroventris,PASSERIFORMES,resident,False,0.1
Euplectes_orix,PASSERIFORMES,resident,False,0.1
Euplectes_progne,PASSERIFORMES,resident,False,0.1
Euplectes_psammacromius,PASSERIFORMES,resident,False,0.1
Eupodotis_coerulescens,OTIDIFORMES,resident,False,0.1
Eupodotis_humilis,OTIDIFORMES,resident,False,0.1
Eupodotis_rueppelii,OTIDIFORMES,resident,False,0.1
Eupodotis_senegalensis,OTIDIFORMES,resident,False,0.1
Eupodotis_vigorsii,OTIDIFORMES,resident,False,0.1
Euptilotis_neoxenus,TROGONIFORMES,resident,False,0.1
Eurillas_ansorgei,PASSERIFORMES,resident,False,0.1
Eurillas_curvirostris,PASSERIFORMES,resident,False,0.1
Eurillas_gracilis,PASSERIFORMES,resident,False,0.1
Eurillas_latirostris,PASSERIFORMES,resident,False,0.1
Eurillas_virens,PASSERIFORMES,resident,False,0.1
Eurocephalus_anguitimens,PASSERIFORMES,resident,False,0.1
Eurocephalus_ruppelli,PASSERIFORMES,resident,False,0.1
Eurostopodus_archboldi,CAPRIMULGIFORMES,resident,False,0.1
Eurostopodus_argus,CAPRIMULGIFORMES,directional migratory,False,1.0
Eurostopodus_diabolicus,CAPRIMULGIFORMES,resident,False,0.1
Eurostopodus_mystacalis,CAPRIMULGIFORMES,directional migratory,False,1.0
Eurostopodus_papuensis,CAPRIMULGIFORMES,resident,False,0.1
Euryceros_prevostii,PASSERIFORMES,resident,False,0.1
Eurylaimus_javanicus,PASSERIFORMES,resident,False,0.1
Eurylaimus_ochromalus,PASSERIFORMES,resident,False,0.1
Eurynorhynchus_pygmeus,CHARADRIIFORMES,directional migratory,False,1.0
Euryptila_subcinnamomea,PASSERIFORMES,resident,False,0.1
Eurypyga_helias,EURYPYGIFORMES,resident,False,0.1
Eurystomus_azureus,CORACIIFORMES,resident,False,0.1
Eurystomus_glaucurus,CORACIIFORMES,directional migratory,False,1.0
Eurystomus_gularis,CORACIIFORMES,resident,False,0.1
Eurystomus_orientalis,CORACIIFORMES,directional migratory,False,1.0
Euscarthmus_meloryphus,PASSERIFORMES,resident,False,0.1
Euscarthmus_rufomarginatus,PASSERIFORMES,resident,False,0.1
Euschistospiza_cinereovinacea,PASSERIFORMES,resident,False,0.1
Euschistospiza_dybowskii,PASSERIFORMES,resident,False,0.1
Eutoxeres_aquila,APODIFORMES,resident,False,0.1
Eutoxeres_condamini,APODIFORMES,resident,False,0.1
Eutrichomyias_rowleyi,PASSERIFORMES,resident,False,0.1
Eutriorchis_astur,ACCIPITRIFORMES,resident,False,0.1
Excalfactoria_adansonii,GALLIFORMES,resident,False,0.1
Excalfactoria_chinensis,GALLIFORMES,resident,False,0.1
Falcipennis_canadensis,GALLIFORMES,resident,False,0.1
Falcipennis_falcipennis,GALLIFORMES,resident,False,0.1
Falco_alopex,FALCONIFORMES,dispersive migratory,False,0.5
Falco_amurensis,FALCONIFORMES,directional migratory,False,1.0
Falco_araeus,FALCONIFORMES,resident,False,0.1
Falco_ardosiaceus,FALCONIFORMES,resident,False,0.1
Falco_berigora,FALCONIFORMES,resident,False,0.1
Falco_biarmicus,FALCONIFORMES,dispersive migratory,False,0.5
Falco_cenchroides,FALCONIFORMES,directional migratory,False,1.0
Falco_cherrug,FALCONIFORMES,directional migratory,False,1.0
Falco_chicquera,FALCONIFORMES,resident,False,0.1
Falco_columbarius,FALCONIFORMES,directional migratory,False,1.0
Falco_concolor,FALCONIFORMES,directional migratory,False,1.0
Falco_cuvierii,FALCONIFORMES,resident,False,0.1
Falco_deiroleucus,FALCONIFORMES,resident,False,0.1
Falco_dickinsoni,FALCONIFORMES,resident,False,0.1
Falco_duboisi,FALCONIFORMES,extinct,False,0.0
Falco_eleonorae,FALCONIFORMES,directional migratory,False,1.0
Falco_fasciinucha,FALCONIFORMES,resident,False,0.1
Falco_femoralis,FALCONIFORMES,directional migratory,False,1.0
Falco_hypoleucos,FALCONIFORMES,dispersive migratory,False,0.5
Falco_jugger,FALCONIFORMES,resident,False,0.1
Falco_longipennis,FALCONIFORMES,directional migratory,False,1.0
Falco_mexicanus,FALCONIFORMES,dispersive migratory,False,0.5
Falco_moluccensis,FALCONIFORMES,resident,False,0.1
Falco_naumanni,FALCONIFORMES,directional migratory,False,1.0
Falco_newtoni,FALCONIFORMES,resident,False,0.1
Falco_novaeseelandiae,FALCONIFORMES,resident,False,0.1
Falco_pelegrinoides,FALCONIFORMES,resident,False,0.1
Falco_peregrinus,FALCONIFORMES,directional migratory,False,1.0
Falco_punctatus,FALCONIFORMES,resident,False,0.1
Falco_rufigularis,FALCONIFORMES,resident,False,0.1
Falco_rupicoloides,FALCONIFORMES,resident,False,0.1
Falco_rupicolus,FALCONIFORMES,resident,False,0.1
Falco_rusticolus,FALCONIFORMES,directional migratory,False,1.0
Falco_severus,FALCONIFORMES,directional migratory,False,1.0
Falco_sparverius,FALCONIFORMES,directional migratory,False,1.0
Falco_subbuteo,FALCONIFORMES,directional migratory,False,1.0
Falco_subniger,FALCONIFORMES,dispersive migratory,False,0.5
Falco_tinnunculus,FALCONIFORMES,directional migratory,False,1.0
Falco_vespertinus,FALCONIFORMES,directional migratory,False,1.0
Falco_zoniventris,FALCONIFORMES,resident,False,0.1
Falculea_palliata,PASSERIFORMES,resident,False,0.1
Falcunculus_frontatus,PASSERIFORMES,resident,False,0.1
Ferminia_cerverai,PASSERIFORMES,resident,False,0.1
Ficedula_albicilla,PASSERIFORMES,directional migratory,False,1.0
Ficedula_albicollis,PASSERIFORMES,directional migratory,False,1.0
Ficedula_basilanica,PASSERIFORMES,resident,False,0.1
Ficedula_bonthaina,PASSERIFORMES,resident,False,0.1
Ficedula_buruensis,PASSERIFORMES,resident,False,0.1
Ficedula_crypta,PASSERIFORMES,resident,False,0.1
Ficedula_disposita,PASSERIFORMES,resident,False,0.1
Ficedula_dumetoria,PASSERIFORMES,resident,False,0.1
Ficedula_elisae,PASSERIFORMES,directional migratory,False,1.0
Ficedula_harterti,PASSERIFORMES,resident,False,0.1
Ficedula_henrici,PASSERIFORMES,resident,False,0.1
Ficedula_hodgsonii,PASSERIFORMES,directional migratory,False,1.0
Ficedula_hyperythra,PASSERIFORMES,directional migratory,False,1.0
Ficedula_hypoleuca,PASSERIFORMES,directional migratory,False,1.0
Ficedula_mugimaki,PASSERIFORMES,directional migratory,False,1.0
Ficedula_narcissina,PASSERIFORMES,directional migratory,False,1.0
Ficedula_nigrorufa,PASSERIFORMES,resident,False,0.1
Ficedula_parva,PASSERIFORMES,directional migratory,False,1.0
Ficedula_platenae,PASSERIFORMES,resident,False,0.1
Ficedula_riedeli,PASSERIFORMES,resident,False,0.1
Ficedula_rufigula,PASSERIFORMES,resident,False,0.1
Ficedula_sapphira,PASSERIFORMES,dispersive migratory,False,0.5
Ficedula_semitorquata,PASSERIFORMES,directional migratory,False,1.0
Ficedula_speculigera,PASSERIFORMES,directional migratory,False,1.0
Ficedula_strophiata,PASSERIFORMES,directional migratory,False,1.0
Ficedula_subrubra,PASSERIFORMES,directional migratory,False,1.0
Ficedula_superciliaris,PASSERIFORMES,directional migratory,False,1.0
Ficedula_timorensis,PASSERIFORMES,resident,False,0.1
Ficedula_tricolor,PASSERIFORMES,directional migratory,False,1.0
Ficedula_westermanni,PASSERIFORMES,directional migratory,False,1.0
Ficedula_zanthopygia,PASSERIFORMES,directional migratory,False,1.0
Finschia_novaeseelandiae,PASSERIFORMES,resident,False,0.1
Florisuga_fusca,APODIFORMES,directional migratory,False,1.0
Florisuga_mellivora,APODIFORMES,resident,False,0.1
Fluvicola_albiventer,PASSERIFORMES,directional migratory,False,1.0
Fluvicola_nengeta,PASSERIFORMES,resident,False,0.1
Fluvicola_pica,PASSERIFORMES,resident,False,0.1
Formicarius_analis,PASSERIFORMES,resident,False,0.1
Formicarius_colma,PASSERIFORMES,resident,False,0.1
Formicarius_moniliger,PASSERIFORMES,resident,False,0.1
Formicarius_nigricapillus,PASSERIFORMES,resident,False,0.1
Formicarius_rufifrons,PASSERIFORMES,resident,False,0.1
Formicarius_rufipectus,PASSERIFORMES,resident,False,0.1
Formicivora_erythronotos,PASSERIFORMES,resident,False,0.1
Formicivora_grantsaui,PASSERIFORMES,resident,False,0.1
Formicivora_grisea,PASSERIFORMES,resident,False,0.1
Formicivora_iheringi,PASSERIFORMES,resident,False,0.1
Formicivora_intermedia,PASSERIFORMES,resident,False,0.1
Formicivora_melanogaster,PASSERIFORMES,resident,False,0.1
Formicivora_rufa,PASSERIFORMES,resident,False,0.1
Formicivora_serrana,PASSERIFORMES,resident,False,0.1
Forpus_coelestis,PSITTACIFORMES,resident,False,0.1
Forpus_conspicillatus,PSITTACIFORMES,resident,False,0.1
Forpus_cyanopygius,PSITTACIFORMES,resident,False,0.1
Forpus_modestus,PSITTACIFORMES,resident,False,0.1
Forpus_passerinus,PSITTACIFORMES,resident,False,0.1
Forpus_xanthops,PSITTACIFORMES,resident,False,0.1
Forpus_xanthopterygius,PSITTACIFORMES,resident,False,0.1
Foudia_aldabrana,PASSERIFORMES,resident,False,0.1
Foudia_eminentissima,PASSERIFORMES,resident,False,0.1
Foudia_flavicans,PASSERIFORMES,resident,False,0.1
Foudia_madagascariensis,PASSERIFORMES,resident,False,0.1
Foudia_omissa,PASSERIFORMES,resident,False,0.1
Foudia_rubra,PASSERIFORMES,resident,False,0.1
Foudia_sechellarum,PASSERIFORMES,resident,False,0.1
Foulehaio_carunculatus,PASSERIFORMES,resident,False,0.1
Francolinus_francolinus,GALLIFORMES,resident,False,0.1
Francolinus_gularis,GALLIFORMES,resident,False,0.1
Francolinus_pictus,GALLIFORMES,resident,False,0.1
Francolinus_pintadeanus,GALLIFORMES,resident,False,0.1
Francolinus_pondicerianus,GALLIFORMES,resident,False,0.1
Fraseria_cinerascens,PASSERIFORMES,resident,False,0.1
Fraseria_ocreata,PASSERIFORMES,resident,False,0.1
Fratercula_arctica,CHARADRIIFORMES,directional migratory,True,1.5
Fratercula_cirrhata,CHARADRIIFORMES,directional migratory,True,1.5
Fratercula_corniculata,CHARADRIIFORMES,directional migratory,True,1.5
Frederickena_fulva,PASSERIFORMES,resident,False,0.1
Frederickena_unduliger,PASSERIFORMES,resident,False,0.1
Frederickena_viridis,PASSERIFORMES,resident,False,0.1
Fregata_andrewsi,SULIFORMES,dispersive migratory,True,0.5
Fregata_aquila,SULIFORMES,resident,True,0.1
Fregata_ariel,SULIFORMES,dispersive migratory,True,0.5
Fregata_magnificens,SULIFORMES,dispersive migratory,True,0.5
Fregata_minor,SULIFORMES,dispersive migratory,True,0.5
Fregetta_grallaria,PROCELLARIIFORMES,dispersive migratory,True,0.5
Fregetta_maoriana,PROCELLARIIFORMES,directional migratory,True,1.5
Fregetta_tropica,PROCELLARIIFORMES,directional migratory,True,1.5
Fregilupus_varius,PASSERIFORMES,extinct,False,0.0
Fringilla_coelebs,PASSERIFORMES,directional migratory,False,1.0
Fringilla_montifringilla,PASSERIFORMES,directional migratory,False,1.0
Fringilla_teydea,PASSERIFORMES,resident,False,0.1
Fulica_alai,GRUIFORMES,resident,False,0.1
Fulica_americana,GRUIFORMES,directional migratory,False,1.0
Fulica_ardesiaca,GRUIFORMES,resident,False,0.1
Fulica_armillata,GRUIFORMES,resident,False,0.1
Fulica_atra,GRUIFORMES,directional migratory,False,1.0
Fulica_caribaea,GRUIFORMES,resident,False,0.1
Fulica_cornuta,GRUIFORMES,nomadic,False,0.3
Fulica_cristata,GRUIFORMES,resident,False,0.1
Fulica_gigantea,GRUIFORMES,resident,False,0.1
Fulica_leucoptera,GRUIFORMES,resident,False,0.1
Fulica_newtoni,GRUIFORMES,extinct,False,0.0
Fulica_rufifrons,GRUIFORMES,resident,False,0.1
Fulmarus_glacialis,PROCELLARIIFORMES,dispersive migratory,True,0.5
Fulmarus_glacialoides,PROCELLARIIFORMES,dispersive migratory,True,0.5
Fulvetta_cinereiceps,PASSERIFORMES,resident,False,0.1
Fulvetta_danisi,PASSERIFORMES,resident,False,0.1
Fulvetta_formosana,PASSERIFORMES,resident,False,0.1
Fulvetta_ludlowi,PASSERIFORMES,resident,False,0.1
Fulvetta_manipurensis,PASSERIFORMES,resident,False,0.1
Fulvetta_ruficapilla,PASSERIFORMES,resident,False,0.1
Fulvetta_striaticollis,PASSERIFORMES,resident,False,0.1
Fulvetta_vinipectus,PASSERIFORMES,resident,False,0.1
Furnarius_cinnamomeus,PASSERIFORMES,resident,False,0.1
Furnarius_cristatus,PASSERIFORMES,resident,False,0.1
Furnarius_figulus,PASSERIFORMES,resident,False,0.1
Furnarius_leucopus,PASSERIFORMES,resident,False,0.1
Furnarius_longirostris,PASSERIFORMES,resident,False,0.1
Furnarius_minor,PASSERIFORMES,resident,False,0.1
Furnarius_rufus,PASSERIFORMES,resident,False,0.1
Furnarius_torridus,PASSERIFORMES,resident,False,0.1
Galbalcyrhynchus_leucotis,PICIFORMES,resident,False,0.1
Galbalcyrhynchus_purusianus,PICIFORMES,resident,False,0.1
Galbula_albirostris,PICIFORMES,resident,False,0.1
Galbula_chalcothorax,PICIFORMES,resident,False,0.1
Galbula_cyanescens,PICIFORMES,resident,False,0.1
Galbula_cyanicollis,PICIFORMES,resident,False,0.1
Galbula_dea,PICIFORMES,resident,False,0.1
Galbula_galbula,PICIFORMES,resident,False,0.1
Galbula_leucogastra,PICIFORMES,resident,False,0.1
Galbula_pastazae,PICIFORMES,resident,False,0.1
Galbula_ruficauda,PICIFORMES,resident,False,0.1
Galbula_tombacea,PICIFORMES,resident,False,0.1
Galerida_cristata,PASSERIFORMES,directional migratory,False,1.0
Galerida_deva,PASSERIFORMES,resident,False,0.1
Galerida_macrorhyncha,PASSERIFORMES,resident,False,0.1
Galerida_magnirostris,PASSERIFORMES,resident,False,0.1
Galerida_malabarica,PASSERIFORMES,resident,False,0.1
Galerida_modesta,PASSERIFORMES,resident,False,0.1
Galerida_theklae,PASSERIFORMES,resident,False,0.1
Gallicolumba_beccarii,COLUMBIFORMES,resident,False,0.1
Gallicolumba_canifrons,COLUMBIFORMES,resident,False,0.1
Gallicolumba_crinigera,COLUMBIFORMES,resident,False,0.1
Gallicolumba_erythroptera,COLUMBIFORMES,resident,False,0.1
Gallicolumba_ferruginea,COLUMBIFORMES,extinct,False,0.0
Gallicolumba_hoedtii,COLUMBIFORMES,resident,False,0.1
Gallicolumba_jobiensis,COLUMBIFORMES,nomadic,False,0.3
Gallicolumba_keayi,COLUMBIFORMES,resident,False,0.1
Gallicolumba_kubaryi,COLUMBIFORMES,resident,False,0.1
Gallicolumba_luzonica,COLUMBIFORMES,resident,False,0.1
Gallicolumba_menagei,COLUMBIFORMES,resident,False,0.1
Gallicolumba_norfolciensis,COLUMBIFORMES,extinct,False,0.0
Gallicolumba_platenae,COLUMBIFORMES,resident,False,0.1
Gallicolumba_rubescens,COLUMBIFORMES,resident,False,0.1
Gallicolumba_rufigula,COLUMBIFORMES,resident,False,0.1
Gallicolumba_salamonis,COLUMBIFORMES,extinct,False,0.0
Gallicolumba_sanctaecrucis,COLUMBIFORMES,resident,False,0.1
Gallicolumba_stairi,COLUMBIFORMES,resident,False,0.1
